country_eng,import_value_usd,import_value_baht,export_value_usd,export_value_baht,trade_value_usd,trade_balance_usd,year,month,data_type,is_outlier,date,year_month,region,shipping_route,crisis_period,yoy_change_pct,mom_change_pct,dataset,value_usd,value_baht,quantity,quantity_unit,hs_code,hs_description,unit_price_usd
Hong Kong,290509964.95,9931253569.17,1164026822.42,39792939759.82,1454536787.37,873516857.47,2024,10,overview,True,2024-10-01,2024-10,East Asia,Pacific/Direct,Post-RU War,20.69048894684997,20.36740531246608,trade_overview,,,,,,,
Hong Kong,273732846.65,8233607609.28,1073778567.45,32298174997.5,1347511414.09,800045720.8,2024,11,overview,True,2024-11-01,2024-11,East Asia,Pacific/Direct,Post-RU War,-3.7614655085797644,-7.358038257218391,trade_overview,,,,,,,
Hong Kong,230431941.4,7335733303.86,904772873.97,28803179210.54,1135204815.37,674340932.57,2024,12,overview,True,2024-12-01,2024-12,East Asia,Pacific/Direct,Post-RU War,4.846376507935712,-15.755458284067647,trade_overview,,,,,,,
Hong Kong,265649379.17,7949138314.39,920384749.63,27541060702.43,1186034128.8,654735370.46,2025,1,overview,True,2025-01-01,2025-01,East Asia,Pacific/Direct,Post-RU War,-1.7861935156240905,4.477545614835421,trade_overview,,,,,,,
Hong Kong,273636373.3,9194091809.12,744636030.84,25019524814.25,1018272404.14,470999657.54,2025,2,overview,True,2025-02-01,2025-02,East Asia,Pacific/Direct,Post-RU War,-5.1955504894959255,-14.144763678068617,trade_overview,,,,,,,
Hong Kong,303227953.82,9724980413.96,859824060.28,27575861790.64,1163052014.1,556596106.46,2025,3,overview,True,2025-03-01,2025-03,East Asia,Pacific/Direct,Post-RU War,2.9662627163273836,14.21816101186364,trade_overview,,,,,,,
Hong Kong,258299344.18,8514727595.08,1036216624.01,34158438577.87,1294515968.19,777917279.83,2025,4,overview,True,2025-04-01,2025-04,East Asia,Pacific/Direct,Post-RU War,15.13151936534789,11.303359823655912,trade_overview,,,,,,,
Hong Kong,282163722.74,8522954063.57,1048300410.03,31664652538.62,1330464132.76,766136687.29,2025,5,overview,True,2025-05-01,2025-05,East Asia,Pacific/Direct,Post-RU War,-0.9138421413970255,2.7769579868730965,trade_overview,,,,,,,
Hong Kong,277804187.65,9313239442.44,876912486.19,29398030400.91,1154716673.83,599108298.54,2025,6,overview,True,2025-06-01,2025-06,East Asia,Pacific/Direct,12-Day War,-8.575551117697788,-13.209484916020864,trade_overview,,,,,,,
Hong Kong,303913997.54,10641376759.68,1121265515.63,39260477951.38,1425179513.17,817351518.09,2025,7,overview,True,2025-07-01,2025-07,East Asia,Pacific/Direct,Post-12-Day,6.22790513886855,23.422441666397752,trade_overview,,,,,,,
Hong Kong,353718092.05,12284542516.07,1118704159.07,38852320855.91,1472422251.12,764986067.02,2025,8,overview,True,2025-08-01,2025-08,East Asia,Pacific/Direct,Post-12-Day,3.0118556530989826,3.314862269169083,trade_overview,,,,,,,
Hong Kong,314481090.07,10272096662.2,1041350204.24,34014286692.51,1355831294.31,726869114.16,2025,9,overview,True,2025-09-01,2025-09,East Asia,Pacific/Direct,Post-12-Day,12.199221329163624,-7.918309895229769,trade_overview,,,,,,,
Hong Kong,349569592.16,10703002692.41,1223499511.56,37460691262.35,1573069103.72,873929919.41,2025,10,overview,True,2025-10-01,2025-10,East Asia,Pacific/Direct,Post-12-Day,8.149145307237138,16.022480844163955,trade_overview,,,,,,,
Hong Kong,295592553.15,10223235498.65,890109963.61,30784956118.02,1185702516.76,594517410.45,2025,11,overview,True,2025-11-01,2025-11,East Asia,Pacific/Direct,Post-12-Day,-12.007979720102968,-24.624893213143274,trade_overview,,,,,,,
Hong Kong,282344885.28,9452534420.44,915786766.32,30659333254.24,1198131651.6,633441881.04,2025,12,overview,True,2025-12-01,2025-12,East Asia,Pacific/Direct,Post-12-Day,5.543214350221914,1.048250692253161,trade_overview,,,,,,,
Hong Kong,278131741.91,9294086908.46,746333183.77,24939567936.05,1024464925.68,468201441.85,2026,1,overview,True,2026-01-01,2026-01,East Asia,Pacific/Direct,Post-12-Day,-13.622643665698874,-14.494794932433619,trade_overview,,,,,,,
Hong Kong,274711211.47,9200146686.91,893730059.22,29931241609.21,1168441270.69,619018847.75,2026,2,overview,True,2026-02-01,2026-02,East Asia,Pacific/Direct,Iran War,14.747415911445415,14.053809105707948,trade_overview,,,,,,,
Hong Kong,248429036.92,8270379896.44,893029742.17,29729597304.72,1141458779.09,644600705.25,2026,3,overview,True,2026-03-01,2026-03,East Asia,Pacific/Direct,Iran War,-1.8566009729762079,-2.3092723850866803,trade_overview,,,,,,,
India,414856165.64,13367742072.87,574025515.44,18496591515.66,988881681.08,159169349.8,2019,1,overview,False,2019-01-01,2019-01,South Asia,Pacific/Direct,Pre-COVID,,,trade_overview,,,,,,,
India,374491371.4,11960691093.05,546087475.58,17441212546.24,920578846.98,171596104.19,2019,2,overview,False,2019-02-01,2019-02,South Asia,Pacific/Direct,Pre-COVID,,-6.9070785116985505,trade_overview,,,,,,,
India,374153907.89,11202598927.75,501708872.61,15021741480.64,875862780.49,127554964.72,2019,3,overview,False,2019-03-01,2019-03,South Asia,Pacific/Direct,Pre-COVID,,-4.857385832478456,trade_overview,,,,,,,
India,497879253.73,17831641920.8,590574422.91,21151537361.82,1088453676.63,92695169.18,2019,4,overview,False,2019-04-01,2019-04,South Asia,Pacific/Direct,Pre-COVID,,24.272169211376514,trade_overview,,,,,,,
India,449257650.03,15243764982.96,579859773.31,19675226691.86,1029117423.34,130602123.28,2019,5,overview,False,2019-05-01,2019-05,South Asia,Pacific/Direct,Pre-COVID,,-5.451426603079068,trade_overview,,,,,,,
India,480666871.83,16902961494.23,535426723.41,18828627099.48,1016093595.24,54759851.58,2019,6,overview,False,2019-06-01,2019-06,South Asia,Pacific/Direct,Pre-COVID,,-1.265533728671231,trade_overview,,,,,,,
India,416300668.92,13266913763.07,597456321.71,19040088304.11,1013756990.63,181155652.79,2019,7,overview,False,2019-07-01,2019-07,South Asia,Pacific/Direct,Pre-COVID,,-0.2299595845250968,trade_overview,,,,,,,
India,484232787.15,16700251123.69,568720452.19,19614067082.87,1052953239.34,84487665.05,2019,8,overview,False,2019-08-01,2019-08,South Asia,Pacific/Direct,Pre-COVID,,3.866434369605831,trade_overview,,,,,,,
India,481815495.5,16368438689.08,574039982.66,19501527761.25,1055855478.16,92224487.16,2019,9,overview,False,2019-09-01,2019-09,South Asia,Pacific/Direct,Pre-COVID,,0.27562846207862535,trade_overview,,,,,,,
India,534034907.83,19697528029.68,689844257.0,25444453890.83,1223879164.83,155809349.17,2019,10,overview,False,2019-10-01,2019-10,South Asia,Pacific/Direct,Pre-COVID,,15.913511853232842,trade_overview,,,,,,,
India,488820309.85,15654468530.64,607210457.43,19445912548.64,1096030767.28,118390147.58,2019,11,overview,False,2019-11-01,2019-11,South Asia,Pacific/Direct,Pre-COVID,,-10.446161780011876,trade_overview,,,,,,,
India,457766401.37,14500752366.96,535528020.6,16964021800.31,993294421.98,77761619.23,2019,12,overview,False,2019-12-01,2019-12,South Asia,Pacific/Direct,Pre-COVID,,-9.373490997425094,trade_overview,,,,,,,
India,430932598.46,14171681091.06,570496266.94,18761382145.8,1001428865.39,139563668.48,2020,1,overview,False,2020-01-01,2020-01,South Asia,Pacific/Direct,Pre-COVID,1.2688256391094832,0.8189357787578233,trade_overview,,,,,,,
India,384384238.16,13317272173.12,422729919.44,14645786257.6,807114157.6,38345681.28,2020,2,overview,False,2020-02-01,2020-02,South Asia,Pacific/Direct,Pre-COVID,-12.325363520161902,-19.403745438706256,trade_overview,,,,,,,
India,295083494.5,9360901339.74,420223687.15,13330709949.41,715307181.65,125140192.65,2020,3,overview,False,2020-03-01,2020-03,South Asia,Pacific/Direct,COVID-19,-18.331136156987682,-11.374720054842468,trade_overview,,,,,,,
India,362886338.32,11902038596.03,440223812.84,14438572792.7,803110151.15,77337474.52,2020,4,overview,False,2020-04-01,2020-04,South Asia,Pacific/Direct,COVID-19,-26.215495579330693,12.27486201067698,trade_overview,,,,,,,
India,368366746.73,11666166991.85,420393981.97,13313868419.4,788760728.69,52027235.24,2020,5,overview,False,2020-05-01,2020-05,South Asia,Pacific/Direct,COVID-19,-23.355614160133687,-1.7867315510148307,trade_overview,,,,,,,
India,378852736.23,12591344749.15,482075758.77,16022009328.37,860928495.0,103223022.55,2020,6,overview,False,2020-06-01,2020-06,South Asia,Pacific/Direct,COVID-19,-15.270748774216036,9.149513114054052,trade_overview,,,,,,,
India,423688782.89,15114122151.91,477144173.0,17021020159.19,900832955.89,53455390.11,2020,7,overview,False,2020-07-01,2020-07,South Asia,Pacific/Direct,COVID-19,-11.139162125020052,4.6350493823531735,trade_overview,,,,,,,
India,391428457.95,12998787408.4,496137591.76,16476030164.92,887566049.7,104709133.81,2020,8,overview,False,2020-08-01,2020-08,South Asia,Pacific/Direct,COVID-19,-15.70698331710021,-1.4727376594357189,trade_overview,,,,,,,
India,372542419.59,12961454260.96,390262238.66,13577960227.26,762804658.26,17719819.07,2020,9,overview,False,2020-09-01,2020-09,South Asia,Pacific/Direct,COVID-19,-27.754823075852077,-14.056575449474407,trade_overview,,,,,,,
India,403897226.96,13232059544.08,468849130.93,15359946054.7,872746357.89,64951903.98,2020,10,overview,False,2020-10-01,2020-10,South Asia,Pacific/Direct,COVID-19,-28.690153164652756,14.41282488766955,trade_overview,,,,,,,
India,376730768.06,12555608092.34,423580894.8,14117019796.08,800311662.85,46850126.74,2020,11,overview,False,2020-11-01,2020-11,South Asia,Pacific/Direct,COVID-19,-26.980912694985815,-8.299627306967183,trade_overview,,,,,,,
India,294316862.82,9613425189.28,458061181.23,14961891261.5,752378044.05,163744318.42,2020,12,overview,False,2020-12-01,2020-12,South Asia,Pacific/Direct,COVID-19,-24.254276737985236,-5.989369020226832,trade_overview,,,,,,,
India,428629400.17,13573984035.72,486127178.07,15394843545.13,914756578.24,57497777.9,2021,1,overview,False,2021-01-01,2021-01,South Asia,Pacific/Direct,COVID-19,-8.654862082115644,21.582040501331946,trade_overview,,,,,,,
India,305343994.39,9819149386.77,481603185.33,15487233116.87,786947179.72,176259190.94,2021,2,overview,False,2021-02-01,2021-02,South Asia,Pacific/Direct,COVID-19,-2.498652475625962,-13.971957301023885,trade_overview,,,,,,,
India,406957590.27,13728259248.75,514076603.95,17341799395.06,921034194.21,107119013.68,2021,3,overview,False,2021-03-01,2021-03,South Asia,Pacific/Direct,COVID-19,28.76065246338633,17.038883669131245,trade_overview,,,,,,,
India,319606322.6,10686787037.63,557546317.11,18642868845.7,877152639.71,237939994.5,2021,4,overview,False,2021-04-01,2021-04,South Asia,Pacific/Direct,COVID-19,9.2194686437441,-4.764378431968918,trade_overview,,,,,,,
India,471165524.52,14566577811.78,571051602.44,17654660981.14,1042217126.96,99886077.91,2021,5,overview,False,2021-05-01,2021-05,South Asia,Pacific/Direct,COVID-19,32.133496135253694,18.818217010048887,trade_overview,,,,,,,
India,445485839.51,14766403635.57,574423303.09,19040260315.22,1019909142.61,128937463.58,2021,6,overview,False,2021-06-01,2021-06,South Asia,Pacific/Direct,COVID-19,18.466184884494965,-2.140435401888785,trade_overview,,,,,,,
India,426312857.77,14422315019.5,594693655.7,20118697070.34,1021006513.47,168380797.93,2021,7,overview,False,2021-07-01,2021-07,South Asia,Pacific/Direct,COVID-19,13.340271000773019,0.10759496254655332,trade_overview,,,,,,,
India,509338258.78,16793039514.31,564789635.98,18621288526.53,1074127894.77,55451377.2,2021,8,overview,False,2021-08-01,2021-08,South Asia,Pacific/Direct,COVID-19,21.019488649104858,5.202844506785875,trade_overview,,,,,,,
India,493587809.39,16349840077.36,576092448.16,19082763427.26,1069680257.56,82504638.77,2021,9,overview,False,2021-09-01,2021-09,South Asia,Pacific/Direct,COVID-19,40.22990630392849,-0.4140696123483889,trade_overview,,,,,,,
India,517447380.59,15776088805.08,572320343.72,17449071936.98,1089767724.31,54872963.13,2021,10,overview,False,2021-10-01,2021-10,South Asia,Pacific/Direct,COVID-19,24.866487778268453,1.877894502402122,trade_overview,,,,,,,
India,418345128.22,13071017383.06,611973141.96,19120843143.41,1030318270.18,193628013.74,2021,11,overview,False,2021-11-01,2021-11,South Asia,Pacific/Direct,COVID-19,28.739629572674286,-5.455240855810917,trade_overview,,,,,,,
India,406533970.07,12610382849.41,496354803.95,15396558634.08,902888774.02,89820833.88,2021,12,overview,False,2021-12-01,2021-12,South Asia,Pacific/Direct,COVID-19,20.004668020322725,-12.367974037550322,trade_overview,,,,,,,
India,442294822.21,15440101838.26,540182648.33,18857275018.21,982477470.54,97887826.12,2022,1,overview,False,2022-01-01,2022-01,South Asia,Pacific/Direct,Post-COVID,7.403159912803869,8.814894902906056,trade_overview,,,,,,,
India,436174315.89,14344730865.19,525405168.02,17279320344.94,961579483.91,89230852.13,2022,2,overview,False,2022-02-01,2022-02,South Asia,Pacific/Direct,Russia-Ukraine,22.19110871610659,-2.12707031526268,trade_overview,,,,,,,
India,492313785.26,15449151556.57,629203118.77,19744834763.17,1121516904.03,136889333.5,2022,3,overview,False,2022-03-01,2022-03,South Asia,Pacific/Direct,Russia-Ukraine,21.767129937228912,16.632782083666985,trade_overview,,,,,,,
India,458023119.87,14206264409.4,596868244.32,18512751274.87,1054891364.19,138845124.44,2022,4,overview,False,2022-04-01,2022-04,South Asia,Pacific/Direct,Russia-Ukraine,20.263146507632147,-5.94066300744921,trade_overview,,,,,,,
India,483041332.14,14837338365.03,659272553.13,20250544404.05,1142313885.27,176231220.98,2022,5,overview,False,2022-05-01,2022-05,South Asia,Pacific/Direct,Russia-Ukraine,9.6042135290914,8.287348256673566,trade_overview,,,,,,,
India,532558376.51,18816777434.66,617866075.84,21830937125.79,1150424452.35,85307699.32,2022,6,overview,False,2022-06-01,2022-06,South Asia,Pacific/Direct,Russia-Ukraine,12.79675848438857,0.7100121240391832,trade_overview,,,,,,,
India,532882737.94,17647483562.01,701084837.41,23217834362.15,1233967575.35,168202099.48,2022,7,overview,False,2022-07-01,2022-07,South Asia,Pacific/Direct,Russia-Ukraine,20.85795331081963,7.2619390894677505,trade_overview,,,,,,,
India,550499709.11,16745311388.61,673927095.83,20499772999.16,1224426804.93,123427386.72,2022,8,overview,False,2022-08-01,2022-08,South Asia,Pacific/Direct,Russia-Ukraine,13.992645651585377,-0.7731783728023633,trade_overview,,,,,,,
India,546378887.27,18534672199.9,678841543.73,23028169246.24,1225220431.01,132462656.46,2022,9,overview,False,2022-09-01,2022-09,South Asia,Pacific/Direct,Russia-Ukraine,14.54080996173528,0.06481613084623472,trade_overview,,,,,,,
India,563928556.97,19068288018.83,675048641.89,22825625287.64,1238977198.86,111120084.93,2022,10,overview,False,2022-10-01,2022-10,South Asia,Pacific/Direct,Russia-Ukraine,13.691860313120753,1.1227994164821231,trade_overview,,,,,,,
India,539519761.91,17587963213.89,566971605.78,18482873936.73,1106491367.69,27451843.87,2022,11,overview,False,2022-11-01,2022-11,South Asia,Pacific/Direct,Russia-Ukraine,7.393161871883769,-10.693161366641924,trade_overview,,,,,,,
India,469500717.8,16703683381.71,560695791.42,19948180307.65,1030196509.22,91195073.62,2022,12,overview,False,2022-12-01,2022-12,South Asia,Pacific/Direct,Russia-Ukraine,14.10004630284394,-6.895205936335436,trade_overview,,,,,,,
India,478512697.93,15898924969.32,561679958.06,18662216381.33,1040192656.0,83167260.13,2023,1,overview,False,2023-01-01,2023-01,South Asia,Pacific/Direct,Russia-Ukraine,5.874453836409899,0.9703145652831147,trade_overview,,,,,,,
India,497500002.91,15843808159.11,443868729.08,14135821005.67,941368731.99,-53631273.82,2023,2,overview,False,2023-02-01,2023-02,South Asia,Pacific/Direct,Russia-Ukraine,-2.101828528809546,-9.50054044699965,trade_overview,,,,,,,
India,524960909.55,16406605918.97,679433824.77,21234348707.35,1204394734.32,154472915.22,2023,3,overview,False,2023-03-01,2023-03,South Asia,Pacific/Direct,Russia-Ukraine,7.389797692053612,27.940805063067884,trade_overview,,,,,,,
India,545355428.24,17704351777.09,580699381.17,18851753532.82,1126054809.42,35343952.93,2023,4,overview,False,2023-04-01,2023-04,South Asia,Pacific/Direct,Russia-Ukraine,6.746044914742755,-6.50450576274152,trade_overview,,,,,,,
India,554170623.29,19961409526.37,717127444.9,25831168251.39,1271298068.19,162956821.61,2023,5,overview,False,2023-05-01,2023-05,South Asia,Pacific/Direct,Russia-Ukraine,11.291483416531612,12.898418225735453,trade_overview,,,,,,,
India,449524614.65,15466366872.0,719454378.56,24753584128.41,1168978993.22,269929763.91,2023,6,overview,False,2023-06-01,2023-06,South Asia,Pacific/Direct,Russia-Ukraine,1.6128430538918215,-8.04839380552792,trade_overview,,,,,,,
India,578662011.81,20002052912.47,659638510.17,22801089607.04,1238300521.98,80976498.36,2023,7,overview,False,2023-07-01,2023-07,South Asia,Pacific/Direct,Russia-Ukraine,0.3511394234788634,5.930091914573343,trade_overview,,,,,,,
India,557369280.99,19662668965.99,683315986.37,24105770621.68,1240685267.37,125946705.38,2023,8,overview,False,2023-08-01,2023-08,South Asia,Pacific/Direct,Russia-Ukraine,1.3278427403367266,0.19258211941852732,trade_overview,,,,,,,
India,472848543.22,15177907750.44,593360676.23,19046212018.14,1066209219.45,120512133.01,2023,9,overview,False,2023-09-01,2023-09,South Asia,Pacific/Direct,Russia-Ukraine,-12.97817172612119,-14.062877387901407,trade_overview,,,,,,,
India,582979916.69,18971187173.53,667300329.45,21715121033.45,1250280246.14,84320412.76,2023,10,overview,False,2023-10-01,2023-10,South Asia,Pacific/Direct,Post-RU War,0.9122885627274036,17.264062562219486,trade_overview,,,,,,,
India,559648210.7,18300016999.64,655904574.29,21447517619.13,1215552784.99,96256363.58,2023,11,overview,False,2023-11-01,2023-11,South Asia,Pacific/Direct,Post-RU War,9.856508643866357,-2.7775741684485933,trade_overview,,,,,,,
India,525103256.57,17158755828.95,638629743.1,20868451471.05,1163732999.67,113526486.53,2023,12,overview,False,2023-12-01,2023-12,South Asia,Pacific/Direct,Post-RU War,12.962234802281113,-4.263063353552865,trade_overview,,,,,,,
India,469236694.7,15441076141.28,500978894.48,16485610231.12,970215589.18,31742199.79,2024,1,overview,False,2024-01-01,2024-01,South Asia,Pacific/Direct,Post-RU War,-6.727317907539621,-16.629021480432016,trade_overview,,,,,,,
India,409420987.66,14830480772.51,633066929.2,22931621006.46,1042487916.86,223645941.54,2024,2,overview,False,2024-02-01,2024-02,South Asia,Pacific/Direct,Post-RU War,10.741719098343093,7.449099817194504,trade_overview,,,,,,,
India,524569130.09,17532609529.29,703503379.62,23513106947.99,1228072509.71,178934249.53,2024,3,overview,False,2024-03-01,2024-03,South Asia,Pacific/Direct,Post-RU War,1.965948099513115,17.80208574589388,trade_overview,,,,,,,
India,560965126.65,19235001319.0,657192464.57,22534552188.94,1218157591.22,96227337.91,2024,4,overview,False,2024-04-01,2024-04,South Asia,Pacific/Direct,Post-RU War,8.179245009169623,-0.8073561138781105,trade_overview,,,,,,,
India,521721479.17,16917005539.06,705280842.97,22868983554.48,1227002322.13,183559363.8,2024,5,overview,False,2024-05-01,2024-05,South Asia,Pacific/Direct,Post-RU War,-3.484292721616866,0.7260744401011321,trade_overview,,,,,,,
India,555348179.61,16336790027.55,712997768.21,20974399947.8,1268345947.81,157649588.6,2024,6,overview,False,2024-06-01,2024-06,South Asia,Pacific/Direct,Post-RU War,8.500319951540746,3.36948226864231,trade_overview,,,,,,,
India,526908654.33,17192041943.78,680749250.9,22211572306.38,1207657905.23,153840596.56,2024,7,overview,False,2024-07-01,2024-07,South Asia,Pacific/Direct,Post-RU War,-2.4745702845221706,-4.784817792400209,trade_overview,,,,,,,
India,548750483.82,18012122527.24,689944666.14,22646664066.8,1238695149.95,141194182.32,2024,8,overview,False,2024-08-01,2024-08,South Asia,Pacific/Direct,Post-RU War,-0.1604046950777871,2.5700361489447543,trade_overview,,,,,,,
India,521664027.18,17418045462.76,642178205.0,21441940764.55,1163842232.18,120514177.82,2024,9,overview,False,2024-09-01,2024-09,South Asia,Pacific/Direct,Post-RU War,9.157021994272728,-6.04288454451617,trade_overview,,,,,,,
India,592954139.1,17770785371.88,796135268.0,23860106611.61,1389089407.1,203181128.9,2024,10,overview,True,2024-10-01,2024-10,South Asia,Pacific/Direct,Post-RU War,11.102243788026446,19.35375506163648,trade_overview,,,,,,,
India,554715317.93,17846704156.44,774343971.36,24912756733.74,1329059289.29,219628653.42,2024,11,overview,True,2024-11-01,2024-11,South Asia,Pacific/Direct,Post-RU War,9.337850704766693,-4.321544567482139,trade_overview,,,,,,,
India,475286178.46,15532789634.46,632436771.47,20668615612.22,1107722949.92,157150593.01,2024,12,overview,False,2024-12-01,2024-12,South Asia,Pacific/Direct,Post-RU War,-4.812963950140004,-16.653609146980987,trade_overview,,,,,,,
India,487739100.45,17316304743.31,616324890.26,21881513315.04,1104063990.71,128585789.82,2025,1,overview,False,2025-01-01,2025-01,South Asia,Pacific/Direct,Post-RU War,13.795738083648512,-0.33031356895371067,trade_overview,,,,,,,
India,434672012.65,14960937509.25,567820881.83,19543776646.17,1002492894.48,133148869.18,2025,2,overview,False,2025-02-01,2025-02,South Asia,Pacific/Direct,Post-RU War,-3.8364974531758578,-9.199747214351394,trade_overview,,,,,,,
India,546212087.05,16983412638.25,707671374.29,22003678144.19,1253883461.35,161459287.24,2025,3,overview,False,2025-03-01,2025-03,South Asia,Pacific/Direct,Post-RU War,2.101744924336346,25.076543510106177,trade_overview,,,,,,,
India,581583717.16,19190941450.79,698200906.52,23039043774.24,1279784623.68,116617189.37,2025,4,overview,False,2025-04-01,2025-04,South Asia,Pacific/Direct,Post-RU War,5.059036113568838,2.065675409907186,trade_overview,,,,,,,
India,517695520.39,15813293016.58,661628448.0,20209803068.06,1179323968.38,143932927.61,2025,5,overview,False,2025-05-01,2025-05,South Asia,Pacific/Direct,Post-RU War,-3.8857590478910686,-7.849809525850294,trade_overview,,,,,,,
India,532495910.06,17073300915.41,779602039.78,24996211178.4,1312097949.84,247106129.72,2025,6,overview,True,2025-06-01,2025-06,South Asia,Pacific/Direct,12-Day War,3.449532212054973,11.258482403472826,trade_overview,,,,,,,
India,530851238.59,17265986878.78,714377309.63,23235189744.16,1245228548.22,183526071.04,2025,7,overview,False,2025-07-01,2025-07,South Asia,Pacific/Direct,Post-12-Day,3.1110335822166935,-5.096372692919315,trade_overview,,,,,,,
India,543390875.24,16857389920.66,722008381.25,22398566783.91,1265399256.49,178617506.02,2025,8,overview,False,2025-08-01,2025-08,South Asia,Pacific/Direct,Post-12-Day,2.155825550869217,1.6198398517953239,trade_overview,,,,,,,
India,558296778.73,19101547204.13,852002414.28,29150381937.24,1410299193.01,293705635.55,2025,9,overview,True,2025-09-01,2025-09,South Asia,Pacific/Direct,Post-12-Day,21.176148623543224,11.450926320434828,trade_overview,,,,,,,
India,543501242.23,16405281325.32,832128837.61,25117344026.43,1375630079.85,288627595.38,2025,10,overview,True,2025-10-01,2025-10,South Asia,Pacific/Direct,Post-12-Day,-0.9689316743188625,-2.4582807202779278,trade_overview,,,,,,,
India,541370716.45,18581261163.75,799441259.76,27438918252.37,1340811976.21,258070543.32,2025,11,overview,True,2025-11-01,2025-11,South Asia,Pacific/Direct,Post-12-Day,0.8842861273915315,-2.531065883918182,trade_overview,,,,,,,
India,544817633.4,19069935678.2,695254843.67,24335602109.52,1240072477.07,150437210.27,2025,12,overview,False,2025-12-01,2025-12,South Asia,Pacific/Direct,Post-12-Day,11.94789068508133,-7.513320355681408,trade_overview,,,,,,,
India,457854389.2,14116520854.5,675647736.69,20831503618.35,1133502125.89,217793347.49,2026,1,overview,False,2026-01-01,2026-01,South Asia,Pacific/Direct,Post-12-Day,2.6663432036279966,-8.593880853786917,trade_overview,,,,,,,
India,504029952.52,17377367472.09,604247350.92,20832548162.07,1108277303.43,100217398.4,2026,2,overview,False,2026-02-01,2026-02,South Asia,Pacific/Direct,Iran War,10.552135534573658,-2.225388191503752,trade_overview,,,,,,,
India,526584385.61,17536750691.46,643653591.83,21435486657.12,1170237977.45,117069206.22,2026,3,overview,False,2026-03-01,2026-03,South Asia,Pacific/Direct,Iran War,-6.670913723508443,5.590719382977372,trade_overview,,,,,,,
Indonesia,527444591.09,17662076011.1,472426233.16,15819724347.75,999870824.26,-55018357.93,2019,1,overview,False,2019-01-01,2019-01,ASEAN,Pacific/Direct,Pre-COVID,,,trade_overview,,,,,,,
Indonesia,523054987.55,16890545114.92,462709575.47,14941864900.75,985764563.03,-60345412.08,2019,2,overview,False,2019-02-01,2019-02,ASEAN,Pacific/Direct,Pre-COVID,,-1.4108083652145775,trade_overview,,,,,,,
Indonesia,478217702.54,15699021711.47,658058937.77,21602883993.15,1136276640.32,179841235.23,2019,3,overview,False,2019-03-01,2019-03,ASEAN,Pacific/Direct,Pre-COVID,,15.268562386475182,trade_overview,,,,,,,
Indonesia,572509000.54,19173550313.88,694645428.3,23263947042.31,1267154428.84,122136427.76,2019,4,overview,False,2019-04-01,2019-04,ASEAN,Pacific/Direct,Pre-COVID,,11.5181271774752,trade_overview,,,,,,,
Indonesia,607490754.29,20217383515.46,588712809.34,19592450688.21,1196203563.63,-18777944.95,2019,5,overview,False,2019-05-01,2019-05,ASEAN,Pacific/Direct,Pre-COVID,,-5.599227970575837,trade_overview,,,,,,,
Indonesia,573749759.95,19857736016.39,647398589.64,22406754979.02,1221148349.59,73648829.69,2019,6,overview,False,2019-06-01,2019-06,ASEAN,Pacific/Direct,Pre-COVID,,2.0853295140086603,trade_overview,,,,,,,
Indonesia,617289378.7,21048925904.32,627597294.29,21400415106.81,1244886672.99,10307915.59,2019,7,overview,False,2019-07-01,2019-07,ASEAN,Pacific/Direct,Pre-COVID,,1.9439344456363639,trade_overview,,,,,,,
Indonesia,595487067.32,18994075368.83,597198756.46,19048672612.74,1192685823.78,1711689.15,2019,8,overview,False,2019-08-01,2019-08,ASEAN,Pacific/Direct,Pre-COVID,,-4.193220984896784,trade_overview,,,,,,,
Indonesia,644981182.16,21459512259.83,717857377.52,23884214950.2,1362838559.68,72876195.35,2019,9,overview,False,2019-09-01,2019-09,ASEAN,Pacific/Direct,Pre-COVID,,14.266350157557174,trade_overview,,,,,,,
Indonesia,620903812.36,20768071037.35,847427808.66,28344874969.6,1468331621.02,226523996.31,2019,10,overview,True,2019-10-01,2019-10,ASEAN,Pacific/Direct,Pre-COVID,,7.740686568537525,trade_overview,,,,,,,
Indonesia,634121832.45,19142388766.89,733543873.64,22143665914.41,1367665706.09,99422041.19,2019,11,overview,True,2019-11-01,2019-11,ASEAN,Pacific/Direct,Pre-COVID,,-6.855802428341828,trade_overview,,,,,,,
Indonesia,559040189.59,18914234095.55,604679916.95,20458381553.02,1163720106.55,45639727.36,2019,12,overview,False,2019-12-01,2019-12,ASEAN,Pacific/Direct,Pre-COVID,,-14.911948046358281,trade_overview,,,,,,,
Indonesia,533041718.81,16599633072.78,636701593.27,19827740403.83,1169743312.08,103659874.45,2020,1,overview,False,2020-01-01,2020-01,ASEAN,Pacific/Direct,Pre-COVID,16.989443405924142,0.5175819766366718,trade_overview,,,,,,,
Indonesia,497606923.05,16592755664.34,625772877.11,20866463005.84,1123379800.15,128165954.06,2020,2,overview,False,2020-02-01,2020-02,ASEAN,Pacific/Direct,Pre-COVID,13.96025402830514,-3.963562898902817,trade_overview,,,,,,,
Indonesia,436557644.79,14152895010.93,490213378.03,15892376539.56,926771022.82,53655733.24,2020,3,overview,False,2020-03-01,2020-03,ASEAN,Pacific/Direct,COVID-19,-18.43790588188089,-17.501541090889095,trade_overview,,,,,,,
