country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Japan,83887728.51,2542440336.78,55576.02,KGM,2020,5,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",74341746.0,2467565570.26,57191.28,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Singapore,56486000.18,1910329136.67,49106.97,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Saudi Arabia,49925190.1,1725375559.71,35714.31,KGM,2020,5,29,Organic Chemicals (Naphtha),import
United States of America,38821522.19,1258245047.72,36787.63,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Germany,36357040.11,1235807036.04,33279.53,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Taiwan,31356907.42,1039300899.83,20993.94,KGM,2020,5,29,Organic Chemicals (Naphtha),import
India,23181077.58,802136342.25,15397.41,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Malaysia,21771888.34,758699118.87,17464.69,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Indonesia,15217543.47,530514773.72,11466.73,KGM,2020,5,29,Organic Chemicals (Naphtha),import
United Arab Emirates,13636731.12,420002419.54,11269.93,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Iran,14179546.41,455682403.56,10684.48,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Qatar,12448273.15,404642007.7,6891.8,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Netherlands,9053256.16,278480860.3,7504.29,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Thailand,6672086.89,234921443.75,5984.96,KGM,2020,5,29,Organic Chemicals (Naphtha),import
Belgium,6256315.55,207300072.61,4764.05,KGM,2020,5,29,Organic Chemicals (Naphtha),import
China,103175479.36,3626724265.19,89071.92,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Japan,82249196.37,2855517743.14,65034.29,KGM,2020,6,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",77475510.72,2403434726.45,52670.78,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Singapore,46431232.56,1455298944.86,45525.77,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Saudi Arabia,53422187.02,1892237644.66,31142.26,KGM,2020,6,29,Organic Chemicals (Naphtha),import
United States of America,40608647.83,1307121889.89,30396.87,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Germany,31991583.93,1087952023.34,33108.31,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Taiwan,28287338.46,931146640.84,19177.61,KGM,2020,6,29,Organic Chemicals (Naphtha),import
India,22624895.63,723082415.9,13419.67,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Malaysia,22283729.74,730516719.93,15950.01,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Indonesia,19332780.6,694846733.27,15456.91,KGM,2020,6,29,Organic Chemicals (Naphtha),import
United Arab Emirates,10935276.42,375760292.71,10073.72,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Iran,13151068.79,422054789.94,10206.14,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Qatar,10743909.92,324702579.97,8575.14,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Netherlands,8584354.93,294113703.66,6306.67,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Thailand,7245397.34,239097314.44,6918.32,KGM,2020,6,29,Organic Chemicals (Naphtha),import
Belgium,4991716.55,157701236.55,3143.89,KGM,2020,6,29,Organic Chemicals (Naphtha),import
China,106886719.02,3430229505.9,88657.83,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Japan,78855732.89,2647193246.96,66473.22,KGM,2020,7,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",75671227.6,2412856792.85,51060.02,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Singapore,66056193.11,2127396556.29,53350.7,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Saudi Arabia,53558471.33,1873230966.98,48626.74,KGM,2020,7,29,Organic Chemicals (Naphtha),import
United States of America,38056812.03,1155872238.61,33374.55,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Germany,31020349.11,1033896873.29,27416.23,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Taiwan,25563251.99,851009459.7,14717.72,KGM,2020,7,29,Organic Chemicals (Naphtha),import
India,25783372.48,842889959.92,20994.27,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Malaysia,20321567.19,683075924.86,16967.49,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Indonesia,17006245.33,596843896.37,9905.06,KGM,2020,7,29,Organic Chemicals (Naphtha),import
United Arab Emirates,13095642.46,424444481.52,9373.08,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Iran,12498044.15,402311311.8,9165.29,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Qatar,9965625.46,316922004.49,8597.76,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Netherlands,8518052.61,306725092.93,5500.14,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Thailand,7602990.31,254716331.59,5312.27,KGM,2020,7,29,Organic Chemicals (Naphtha),import
Belgium,4851619.12,166255831.33,4690.95,KGM,2020,7,29,Organic Chemicals (Naphtha),import
China,108915466.36,3593061605.16,94061.44,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Japan,84011537.36,2842434214.12,62521.18,KGM,2020,8,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",64809967.09,2168206679.92,59394.73,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Singapore,64185770.1,1948987833.34,48434.54,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Saudi Arabia,46223673.06,1474635659.68,36329.92,KGM,2020,8,29,Organic Chemicals (Naphtha),import
United States of America,46537868.77,1635186202.48,24972.63,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Germany,38894485.49,1303890897.75,28921.28,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Taiwan,28502876.61,988750970.29,23063.23,KGM,2020,8,29,Organic Chemicals (Naphtha),import
India,24200569.39,766991600.48,21230.12,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Malaysia,22347937.98,751828839.44,16418.85,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Indonesia,16152961.55,531914503.61,14907.9,KGM,2020,8,29,Organic Chemicals (Naphtha),import
United Arab Emirates,16358871.22,551945838.07,11667.91,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Iran,12168708.76,410219509.65,10566.06,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Qatar,10233186.04,325313663.27,8046.98,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Netherlands,8422653.45,281639931.33,6257.58,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Thailand,6513639.45,205709673.43,5574.96,KGM,2020,8,29,Organic Chemicals (Naphtha),import
Belgium,6305645.82,208236924.31,4540.0,KGM,2020,8,29,Organic Chemicals (Naphtha),import
China,114590115.63,3795412950.61,104951.3,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Japan,73620812.95,2279596973.72,79033.06,KGM,2020,9,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",68520670.32,2226727577.83,65934.14,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Singapore,54379145.2,1795301862.35,47701.65,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Saudi Arabia,46970497.92,1636544371.83,44628.06,KGM,2020,9,29,Organic Chemicals (Naphtha),import
United States of America,49264150.78,1573910784.65,36899.44,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Germany,31524715.87,1089168599.64,20821.72,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Taiwan,29401136.97,884975622.21,21912.17,KGM,2020,9,29,Organic Chemicals (Naphtha),import
India,22249443.8,782354030.9,15910.98,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Malaysia,23005012.74,815587615.46,14592.24,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Indonesia,16723337.98,560690526.85,15024.39,KGM,2020,9,29,Organic Chemicals (Naphtha),import
United Arab Emirates,14284585.6,472119723.05,11116.42,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Iran,12614642.95,421747610.69,10692.75,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Qatar,10248050.36,325318668.5,9795.36,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Netherlands,8989602.02,284939012.98,6639.72,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Thailand,7009981.47,238255926.09,5310.6,KGM,2020,9,29,Organic Chemicals (Naphtha),import
Belgium,5713462.35,180390479.89,5372.57,KGM,2020,9,29,Organic Chemicals (Naphtha),import
China,86802019.19,3088759516.15,93207.65,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Japan,93341891.03,2937060438.71,63142.38,KGM,2020,10,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",89183579.19,2807288718.06,56627.05,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Singapore,66390522.12,1988991659.45,46623.84,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Saudi Arabia,62724735.62,1927687375.31,44442.02,KGM,2020,10,29,Organic Chemicals (Naphtha),import
United States of America,50706715.66,1589044902.76,31120.86,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Germany,33773405.75,1218143409.39,36568.03,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Taiwan,28038586.01,829086764.93,28588.37,KGM,2020,10,29,Organic Chemicals (Naphtha),import
India,28328525.71,998854239.83,24164.01,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Malaysia,22419081.39,715714118.6,19007.43,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Indonesia,18586624.09,607177089.76,14539.72,KGM,2020,10,29,Organic Chemicals (Naphtha),import
United Arab Emirates,16514922.68,586936362.81,12171.66,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Iran,13679818.08,476616011.4,13487.17,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Qatar,11027443.02,350011262.58,9085.65,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Netherlands,9041771.22,316421796.94,6279.97,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Thailand,7161180.16,211813807.23,6186.0,KGM,2020,10,29,Organic Chemicals (Naphtha),import
Belgium,5774317.32,198529027.51,4534.56,KGM,2020,10,29,Organic Chemicals (Naphtha),import
China,114884533.3,3867469859.85,98017.17,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Japan,98092171.51,3034545652.04,73389.61,KGM,2020,11,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",72129307.14,2026993440.11,57958.17,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Singapore,52310106.64,1704690918.01,57996.8,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Saudi Arabia,50413924.11,1561780452.78,30105.67,KGM,2020,11,29,Organic Chemicals (Naphtha),import
United States of America,45787185.18,1434817258.66,32989.14,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Germany,41114938.71,1276561222.35,26665.04,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Taiwan,29232464.36,928880548.12,21013.91,KGM,2020,11,29,Organic Chemicals (Naphtha),import
India,25319662.94,772240107.69,18806.34,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Malaysia,23055685.47,752171216.89,19284.0,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Indonesia,19325159.79,582365011.1,13912.9,KGM,2020,11,29,Organic Chemicals (Naphtha),import
United Arab Emirates,15862286.99,527048219.35,11507.25,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Iran,12962294.46,430517641.93,10252.9,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Qatar,11094020.72,373393940.73,10058.74,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Netherlands,9762037.48,298551665.82,8251.18,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Thailand,8207916.11,276874460.61,6279.29,KGM,2020,11,29,Organic Chemicals (Naphtha),import
Belgium,6399151.68,216956061.54,4510.32,KGM,2020,11,29,Organic Chemicals (Naphtha),import
China,84736520.83,2863885191.35,62962.62,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Japan,75281384.52,2394213741.52,60625.21,KGM,2020,12,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",65644528.94,2161684702.94,47953.07,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Singapore,48079029.73,1571678470.17,36539.57,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Saudi Arabia,49464152.76,1622922062.9,33369.22,KGM,2020,12,29,Organic Chemicals (Naphtha),import
United States of America,36899144.24,1285708680.11,28004.9,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Germany,27285632.29,865902294.99,25010.45,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Taiwan,26702680.99,928543773.24,20540.32,KGM,2020,12,29,Organic Chemicals (Naphtha),import
India,23734816.72,809749263.08,17861.74,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Malaysia,20535927.75,701501109.48,13501.4,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Indonesia,16262810.05,526730501.87,13376.78,KGM,2020,12,29,Organic Chemicals (Naphtha),import
United Arab Emirates,11555222.81,322247294.22,8853.31,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Iran,10564596.98,361664387.82,11759.74,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Qatar,9777773.43,318852744.6,8455.05,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Netherlands,7283698.35,232320835.98,5853.42,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Thailand,5904368.35,195415078.46,5044.28,KGM,2020,12,29,Organic Chemicals (Naphtha),import
Belgium,5724113.98,176140593.13,4540.22,KGM,2020,12,29,Organic Chemicals (Naphtha),import
China,101850007.03,2962563670.29,72813.72,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Japan,84684460.95,2803648075.57,71813.65,KGM,2021,1,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",73016592.77,2296984419.32,53719.88,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Singapore,53913909.28,1809454814.36,52128.79,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Saudi Arabia,41524658.87,1449653778.85,39789.09,KGM,2021,1,29,Organic Chemicals (Naphtha),import
United States of America,45171798.86,1389809824.76,38766.25,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Germany,35419990.24,1200470563.59,26814.51,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Taiwan,25607828.44,844940471.92,20059.19,KGM,2021,1,29,Organic Chemicals (Naphtha),import
India,22228996.2,665564489.46,20198.62,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Malaysia,23455642.74,805867463.23,11178.65,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Indonesia,16473985.21,547842203.41,11558.17,KGM,2021,1,29,Organic Chemicals (Naphtha),import
United Arab Emirates,15231151.44,528348596.13,12749.74,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Iran,11511785.91,349186252.57,10321.88,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Qatar,10577212.18,343096184.26,8735.81,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Netherlands,6854107.07,245794949.04,6237.55,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Thailand,7269557.05,238159721.31,5271.28,KGM,2021,1,29,Organic Chemicals (Naphtha),import
Belgium,5812061.54,178744992.22,3645.06,KGM,2021,1,29,Organic Chemicals (Naphtha),import
China,93900325.28,3351390726.95,76114.61,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Japan,81662938.41,2701800383.67,60848.06,KGM,2021,2,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",53892089.14,1717932728.44,48194.99,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Singapore,48542927.66,1649979923.2,49654.67,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Saudi Arabia,41576360.98,1293476240.64,32089.23,KGM,2021,2,29,Organic Chemicals (Naphtha),import
United States of America,39787886.63,1337835925.81,33214.97,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Germany,30360060.23,999337129.96,26451.45,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Taiwan,30265330.96,933597820.95,23632.98,KGM,2021,2,29,Organic Chemicals (Naphtha),import
India,19195929.7,615117404.08,18668.94,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Malaysia,18324406.94,620635161.81,14745.92,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Indonesia,14353491.17,458216703.91,16512.64,KGM,2021,2,29,Organic Chemicals (Naphtha),import
United Arab Emirates,14369870.18,441479760.53,9943.96,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Iran,11985976.91,398181930.64,8266.49,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Qatar,10110709.32,335950093.88,7433.09,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Netherlands,8951394.73,285613553.23,6401.61,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Thailand,7027760.04,228912749.91,5692.46,KGM,2021,2,29,Organic Chemicals (Naphtha),import
Belgium,6148499.02,216623374.15,4169.35,KGM,2021,2,29,Organic Chemicals (Naphtha),import
China,105870243.24,3458813512.47,99878.39,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Japan,93063833.59,3373851997.33,54875.15,KGM,2021,3,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",77918658.64,2410294998.17,67791.96,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Singapore,61456743.3,1930577221.54,47295.3,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Saudi Arabia,59662479.86,1964014721.57,43036.37,KGM,2021,3,29,Organic Chemicals (Naphtha),import
United States of America,48146057.17,1600468084.68,32533.93,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Germany,38103050.71,1316115744.79,30696.25,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Taiwan,28927670.97,927954709.51,22630.99,KGM,2021,3,29,Organic Chemicals (Naphtha),import
India,24700324.52,812491592.28,23944.33,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Malaysia,24974920.35,791425620.14,18715.5,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Indonesia,16035916.28,507756616.59,12473.05,KGM,2021,3,29,Organic Chemicals (Naphtha),import
United Arab Emirates,16645289.4,551615403.06,13970.25,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Iran,14854590.56,476212294.24,10151.3,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Qatar,12201938.93,416088875.29,9243.82,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Netherlands,9109426.83,297663141.86,6923.82,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Thailand,7784460.37,246005560.38,6215.91,KGM,2021,3,29,Organic Chemicals (Naphtha),import
Belgium,5968467.2,193833898.24,3951.63,KGM,2021,3,29,Organic Chemicals (Naphtha),import
China,106104561.19,3853189963.51,59320.26,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Japan,86271654.51,3056982691.96,66345.23,KGM,2021,4,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",68778844.71,2248510312.39,51472.54,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Singapore,59242929.18,1873500969.39,46036.81,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Saudi Arabia,53508490.49,1636505648.73,52197.53,KGM,2021,4,29,Organic Chemicals (Naphtha),import
United States of America,50675483.84,1624691710.76,44279.42,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Germany,40421252.17,1229657643.15,30707.9,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Taiwan,34962850.16,1126451365.16,25036.57,KGM,2021,4,29,Organic Chemicals (Naphtha),import
India,23119135.87,768206744.61,23178.41,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Malaysia,24788947.45,787797729.96,19944.31,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Indonesia,12816378.13,419534282.86,15376.43,KGM,2021,4,29,Organic Chemicals (Naphtha),import
United Arab Emirates,15837259.95,521472000.59,14736.15,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Iran,14995059.49,463689029.25,11726.71,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Qatar,10178728.7,322470267.16,10643.41,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Netherlands,9694336.15,330767393.7,6560.35,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Thailand,7983767.49,271447109.21,6010.03,KGM,2021,4,29,Organic Chemicals (Naphtha),import
Belgium,6394665.2,211138591.55,4554.07,KGM,2021,4,29,Organic Chemicals (Naphtha),import
China,127229135.3,4173996127.59,108080.89,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Japan,112442764.1,3448027300.72,69501.41,KGM,2021,5,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",68282059.58,2254539571.02,63524.04,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Singapore,64398832.18,2340161613.51,46801.11,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Saudi Arabia,64058326.11,2104130633.74,38406.76,KGM,2021,5,29,Organic Chemicals (Naphtha),import
United States of America,47935086.54,1472263773.89,41299.64,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Germany,32936350.12,1161209296.07,27148.64,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Taiwan,29718038.43,1006943606.87,27908.28,KGM,2021,5,29,Organic Chemicals (Naphtha),import
India,27325029.73,851412914.38,24470.25,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Malaysia,22725628.38,753275566.43,14004.62,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Indonesia,18300260.71,605519505.52,20078.38,KGM,2021,5,29,Organic Chemicals (Naphtha),import
United Arab Emirates,17202783.73,565688174.71,13716.46,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Iran,15729677.13,530300616.44,11493.43,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Qatar,14736911.01,474651107.84,9760.1,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Netherlands,8864743.13,294094717.01,7555.92,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Thailand,7997024.61,236749252.98,5152.62,KGM,2021,5,29,Organic Chemicals (Naphtha),import
Belgium,5743893.12,190092903.55,5123.85,KGM,2021,5,29,Organic Chemicals (Naphtha),import
China,127163717.89,4101120702.78,101546.77,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Japan,87375980.13,2913042992.39,82713.94,KGM,2021,6,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",72225163.81,2487113581.44,69735.65,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Singapore,69993429.45,2230976699.8,57904.05,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Saudi Arabia,61598066.16,2221671735.95,44550.29,KGM,2021,6,29,Organic Chemicals (Naphtha),import
United States of America,53004288.39,1885595111.66,40928.83,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Germany,38492224.34,1399322218.6,34579.45,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Taiwan,35073659.28,1143235672.9,26420.37,KGM,2021,6,29,Organic Chemicals (Naphtha),import
India,25633395.62,814417980.77,21916.27,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Malaysia,23766970.79,819559390.85,19204.26,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Indonesia,19444134.24,667533701.06,15056.86,KGM,2021,6,29,Organic Chemicals (Naphtha),import
United Arab Emirates,17347901.78,588117358.05,12595.37,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Iran,14213735.31,502182687.15,11378.24,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Qatar,11995851.67,396184838.68,9256.9,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Netherlands,7818353.68,260993065.54,7627.75,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Thailand,9715706.07,327000303.94,6559.11,KGM,2021,6,29,Organic Chemicals (Naphtha),import
Belgium,6711937.08,231589020.38,6602.58,KGM,2021,6,29,Organic Chemicals (Naphtha),import
China,101946846.72,3219747489.31,109471.41,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Japan,89164351.2,3186154473.3,64416.48,KGM,2021,7,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",88931425.81,3072921508.54,72992.41,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Singapore,67993119.72,2264787770.08,48928.09,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Saudi Arabia,52776553.8,1690922625.08,39971.83,KGM,2021,7,29,Organic Chemicals (Naphtha),import
United States of America,58929401.81,2033132980.51,36409.36,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Germany,48006749.81,1527477394.57,34779.17,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Taiwan,29457579.28,1071818964.78,25802.83,KGM,2021,7,29,Organic Chemicals (Naphtha),import
India,31786007.46,1039203395.76,23693.5,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Malaysia,24754975.47,823706020.34,19513.29,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Indonesia,18135128.07,607403663.78,14193.88,KGM,2021,7,29,Organic Chemicals (Naphtha),import
United Arab Emirates,14056155.43,464478158.28,11765.83,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Iran,14783366.38,460064649.38,12980.77,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Qatar,10434374.51,370574051.27,11035.47,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Netherlands,8543942.51,288941967.57,6857.91,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Thailand,7988735.14,254273829.96,6403.13,KGM,2021,7,29,Organic Chemicals (Naphtha),import
Belgium,6817726.37,222223278.63,4943.2,KGM,2021,7,29,Organic Chemicals (Naphtha),import
China,108932778.66,3535734905.78,107593.06,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Japan,97818331.2,3074404577.09,89833.13,KGM,2021,8,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",81175244.36,2615023008.1,53259.43,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Singapore,73946860.07,2466388203.54,42712.89,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Saudi Arabia,66510921.04,2136616447.46,48875.21,KGM,2021,8,29,Organic Chemicals (Naphtha),import
United States of America,43668946.91,1543413006.49,30203.64,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Germany,39219301.86,1234162895.47,25671.35,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Taiwan,29222803.36,1069044180.85,24646.37,KGM,2021,8,29,Organic Chemicals (Naphtha),import
India,31304872.37,1089290829.35,24260.29,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Malaysia,29070472.69,1022170035.51,20897.88,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Indonesia,19159529.52,602617072.06,14681.53,KGM,2021,8,29,Organic Chemicals (Naphtha),import
United Arab Emirates,16858399.35,589825739.28,8966.93,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Iran,14011668.21,433132716.3,12960.62,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Qatar,13647667.42,452479764.39,11456.78,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Netherlands,10344804.25,342085331.17,6892.9,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Thailand,8984657.19,317064668.32,6312.61,KGM,2021,8,29,Organic Chemicals (Naphtha),import
Belgium,5382661.53,162116239.26,5033.96,KGM,2021,8,29,Organic Chemicals (Naphtha),import
China,129171251.11,4228574911.31,97609.38,KGM,2021,9,29,Organic Chemicals (Naphtha),import
Japan,107582602.29,4003154003.45,77407.32,KGM,2021,9,29,Organic Chemicals (Naphtha),import
"Korea, Republic of",90224183.43,2886085332.18,67020.77,KGM,2021,9,29,Organic Chemicals (Naphtha),import
