country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Malaysia,17299211.64,571272387.9,15325.33,KGM,2020,8,31,Fertilizers,import
Indonesia,12181530.33,418078729.09,10609.2,KGM,2020,8,31,Fertilizers,import
India,10149954.45,334470387.96,6225.95,KGM,2020,8,31,Fertilizers,import
Germany,6300093.61,222561647.01,5747.63,KGM,2020,8,31,Fertilizers,import
United States of America,11425317.26,367412290.13,10052.23,KGM,2020,8,31,Fertilizers,import
Belarus,6971409.89,222903405.55,4948.99,KGM,2020,8,31,Fertilizers,import
Morocco,7700534.31,269894370.77,5725.08,KGM,2020,8,31,Fertilizers,import
Israel,10067567.19,351046890.11,11859.16,KGM,2020,8,31,Fertilizers,import
Jordan,11139230.05,341158272.81,7352.11,KGM,2020,8,31,Fertilizers,import
Vietnam,5347839.22,176503269.97,4866.06,KGM,2020,8,31,Fertilizers,import
Saudi Arabia,51661094.91,1835341762.58,52501.93,KGM,2020,9,31,Fertilizers,import
Qatar,28186488.01,866360386.37,23374.71,KGM,2020,9,31,Fertilizers,import
Oman,20733681.53,695247714.33,18363.92,KGM,2020,9,31,Fertilizers,import
China,41063828.88,1327560075.44,33469.08,KGM,2020,9,31,Fertilizers,import
Russian Federation,35046134.71,1053090590.73,30304.73,KGM,2020,9,31,Fertilizers,import
Canada,21469182.0,690111246.67,18030.72,KGM,2020,9,31,Fertilizers,import
Japan,13728801.75,443185284.6,10912.51,KGM,2020,9,31,Fertilizers,import
Malaysia,18035605.51,538348910.45,14643.23,KGM,2020,9,31,Fertilizers,import
Indonesia,15361453.5,551467651.25,11134.55,KGM,2020,9,31,Fertilizers,import
India,9526232.11,311466222.43,7751.52,KGM,2020,9,31,Fertilizers,import
Germany,7507935.55,238424628.49,4417.76,KGM,2020,9,31,Fertilizers,import
United States of America,11454512.75,401538397.77,7667.62,KGM,2020,9,31,Fertilizers,import
Belarus,6882749.93,233430985.46,5145.49,KGM,2020,9,31,Fertilizers,import
Morocco,10042910.56,350403618.17,7267.46,KGM,2020,9,31,Fertilizers,import
Israel,15153937.35,521410417.61,9233.87,KGM,2020,9,31,Fertilizers,import
Jordan,9167366.64,301542403.38,9093.15,KGM,2020,9,31,Fertilizers,import
Vietnam,6484933.68,219545322.2,5263.51,KGM,2020,9,31,Fertilizers,import
Saudi Arabia,61098513.04,2021912092.97,50357.81,KGM,2020,10,31,Fertilizers,import
Qatar,29482468.95,1042038251.35,27839.29,KGM,2020,10,31,Fertilizers,import
Oman,21932836.62,726470004.42,18305.95,KGM,2020,10,31,Fertilizers,import
China,37324586.61,1321273805.23,34159.68,KGM,2020,10,31,Fertilizers,import
Russian Federation,34299831.06,1192200026.42,37191.1,KGM,2020,10,31,Fertilizers,import
Canada,23141253.09,731823383.38,18996.25,KGM,2020,10,31,Fertilizers,import
Japan,14438612.71,463164792.89,13917.97,KGM,2020,10,31,Fertilizers,import
Malaysia,20507338.28,639885603.34,12381.09,KGM,2020,10,31,Fertilizers,import
Indonesia,17652133.74,568261905.25,11848.75,KGM,2020,10,31,Fertilizers,import
India,12639912.9,434574511.82,10229.62,KGM,2020,10,31,Fertilizers,import
Germany,6993363.7,234050002.75,5728.53,KGM,2020,10,31,Fertilizers,import
United States of America,11896449.83,395629592.54,8356.19,KGM,2020,10,31,Fertilizers,import
Belarus,7614297.39,259888904.61,6848.9,KGM,2020,10,31,Fertilizers,import
Morocco,7558267.08,238892824.49,6936.85,KGM,2020,10,31,Fertilizers,import
Israel,14107128.54,467684236.7,11862.05,KGM,2020,10,31,Fertilizers,import
Jordan,10825735.49,360641828.4,8973.07,KGM,2020,10,31,Fertilizers,import
Vietnam,5553041.68,166173614.07,4052.12,KGM,2020,10,31,Fertilizers,import
Saudi Arabia,65608050.41,2200741124.51,49358.16,KGM,2020,11,31,Fertilizers,import
Qatar,32798251.06,996953799.03,19782.69,KGM,2020,11,31,Fertilizers,import
Oman,22675008.81,689389195.08,18083.57,KGM,2020,11,31,Fertilizers,import
China,45242100.38,1438217774.1,33259.66,KGM,2020,11,31,Fertilizers,import
Russian Federation,35179893.32,1129729756.35,20584.55,KGM,2020,11,31,Fertilizers,import
Canada,20298102.38,665019721.21,18636.63,KGM,2020,11,31,Fertilizers,import
Japan,15487356.05,491589630.2,8082.88,KGM,2020,11,31,Fertilizers,import
Malaysia,19208395.97,658236977.99,14017.78,KGM,2020,11,31,Fertilizers,import
Indonesia,11930312.72,382262623.8,12667.6,KGM,2020,11,31,Fertilizers,import
India,10114220.02,351396846.28,9773.14,KGM,2020,11,31,Fertilizers,import
Germany,8031790.09,280311123.81,7247.44,KGM,2020,11,31,Fertilizers,import
United States of America,10049542.34,326205160.95,8882.85,KGM,2020,11,31,Fertilizers,import
Belarus,8755573.54,286453295.91,6594.96,KGM,2020,11,31,Fertilizers,import
Morocco,9501201.53,317106331.42,5954.32,KGM,2020,11,31,Fertilizers,import
Israel,11872771.47,405773387.6,8357.45,KGM,2020,11,31,Fertilizers,import
Jordan,11909999.76,389761285.89,9213.62,KGM,2020,11,31,Fertilizers,import
Vietnam,5085541.13,160428887.52,4009.15,KGM,2020,11,31,Fertilizers,import
Saudi Arabia,49357713.01,1707313219.3,45652.24,KGM,2020,12,31,Fertilizers,import
Qatar,21103512.91,673619035.08,18533.78,KGM,2020,12,31,Fertilizers,import
Oman,14154143.65,461860468.34,16191.6,KGM,2020,12,31,Fertilizers,import
China,37475144.53,1241643859.02,35220.53,KGM,2020,12,31,Fertilizers,import
Russian Federation,30226132.7,1045470780.68,27004.06,KGM,2020,12,31,Fertilizers,import
Canada,19513865.33,639696674.66,16415.51,KGM,2020,12,31,Fertilizers,import
Japan,12531242.13,399374678.9,10244.82,KGM,2020,12,31,Fertilizers,import
Malaysia,14896174.69,536440061.94,14723.75,KGM,2020,12,31,Fertilizers,import
Indonesia,14646355.66,452136129.05,8502.72,KGM,2020,12,31,Fertilizers,import
India,8347683.74,240304046.57,7703.05,KGM,2020,12,31,Fertilizers,import
Germany,5945367.76,204958576.2,5907.22,KGM,2020,12,31,Fertilizers,import
United States of America,8993581.91,304440505.13,7186.58,KGM,2020,12,31,Fertilizers,import
Belarus,6908173.78,225541172.98,4730.54,KGM,2020,12,31,Fertilizers,import
Morocco,7151719.35,233649419.96,5095.74,KGM,2020,12,31,Fertilizers,import
Israel,11034694.88,374838889.91,7720.8,KGM,2020,12,31,Fertilizers,import
Jordan,9933994.68,316376814.05,8213.69,KGM,2020,12,31,Fertilizers,import
Vietnam,4051393.97,129660127.53,4269.83,KGM,2020,12,31,Fertilizers,import
Saudi Arabia,50983108.59,1661387386.01,38020.34,KGM,2021,1,31,Fertilizers,import
Qatar,32397992.71,1016172612.75,21029.33,KGM,2021,1,31,Fertilizers,import
Oman,22356277.82,666687632.88,17138.59,KGM,2021,1,31,Fertilizers,import
China,44756264.91,1302371329.77,42157.88,KGM,2021,1,31,Fertilizers,import
Russian Federation,30657500.33,1008234542.87,18418.42,KGM,2021,1,31,Fertilizers,import
Canada,23066622.63,809361506.12,17002.97,KGM,2021,1,31,Fertilizers,import
Japan,15154105.97,526458432.27,13479.98,KGM,2021,1,31,Fertilizers,import
Malaysia,16785252.57,532041892.76,14104.04,KGM,2021,1,31,Fertilizers,import
Indonesia,13669265.89,449344843.15,11276.65,KGM,2021,1,31,Fertilizers,import
India,11902560.85,376143185.18,8062.58,KGM,2021,1,31,Fertilizers,import
Germany,6387620.12,197347391.27,6036.78,KGM,2021,1,31,Fertilizers,import
United States of America,10282875.23,343848012.66,9732.56,KGM,2021,1,31,Fertilizers,import
Belarus,6943806.07,218421955.01,5572.68,KGM,2021,1,31,Fertilizers,import
Morocco,7675618.27,256418685.18,6558.86,KGM,2021,1,31,Fertilizers,import
Israel,13786786.35,482939562.25,10186.14,KGM,2021,1,31,Fertilizers,import
Jordan,12178494.8,424267972.86,9196.37,KGM,2021,1,31,Fertilizers,import
Vietnam,5042317.46,170314155.36,3859.98,KGM,2021,1,31,Fertilizers,import
Saudi Arabia,46809419.76,1598859420.4,41741.04,KGM,2021,2,31,Fertilizers,import
Qatar,30850347.02,987984940.93,20964.34,KGM,2021,2,31,Fertilizers,import
Oman,20922155.82,684993097.81,14128.71,KGM,2021,2,31,Fertilizers,import
China,40512563.8,1342292859.49,32327.08,KGM,2021,2,31,Fertilizers,import
Russian Federation,30967882.93,987235223.39,24671.93,KGM,2021,2,31,Fertilizers,import
Canada,16988163.75,583407284.71,16883.26,KGM,2021,2,31,Fertilizers,import
Japan,14591213.08,463759706.16,10471.43,KGM,2021,2,31,Fertilizers,import
Malaysia,18151176.55,604908486.81,14551.21,KGM,2021,2,31,Fertilizers,import
Indonesia,15872436.66,517674204.71,10777.71,KGM,2021,2,31,Fertilizers,import
India,9730985.16,330775744.27,6590.14,KGM,2021,2,31,Fertilizers,import
Germany,6686218.26,239118000.19,5736.8,KGM,2021,2,31,Fertilizers,import
United States of America,9740174.24,328454313.66,5833.93,KGM,2021,2,31,Fertilizers,import
Belarus,6870255.23,230812404.36,4930.84,KGM,2021,2,31,Fertilizers,import
Morocco,8746445.51,284679327.64,5750.3,KGM,2021,2,31,Fertilizers,import
Israel,13959749.4,462067769.79,8888.16,KGM,2021,2,31,Fertilizers,import
Jordan,7476081.23,248477101.06,6667.05,KGM,2021,2,31,Fertilizers,import
Vietnam,6069850.21,200983945.96,3617.94,KGM,2021,2,31,Fertilizers,import
Saudi Arabia,58149912.39,1812724375.71,53864.22,KGM,2021,3,31,Fertilizers,import
Qatar,31509264.58,1050347377.2,22272.19,KGM,2021,3,31,Fertilizers,import
Oman,22813680.53,769202427.77,17578.35,KGM,2021,3,31,Fertilizers,import
China,45512812.37,1477590529.81,35674.26,KGM,2021,3,31,Fertilizers,import
Russian Federation,38055530.92,1199369029.82,31014.95,KGM,2021,3,31,Fertilizers,import
Canada,21865685.54,720260751.68,15830.84,KGM,2021,3,31,Fertilizers,import
Japan,14210282.2,483278773.05,13201.7,KGM,2021,3,31,Fertilizers,import
Malaysia,17138985.37,582001806.62,15100.82,KGM,2021,3,31,Fertilizers,import
Indonesia,14840196.78,465409268.84,11028.03,KGM,2021,3,31,Fertilizers,import
India,12296528.36,401949885.68,10044.75,KGM,2021,3,31,Fertilizers,import
Germany,8131125.41,284518908.59,3892.1,KGM,2021,3,31,Fertilizers,import
United States of America,11150951.15,362620271.85,9217.19,KGM,2021,3,31,Fertilizers,import
Belarus,8606608.08,303053219.73,5272.93,KGM,2021,3,31,Fertilizers,import
Morocco,9422140.34,306277913.68,7792.15,KGM,2021,3,31,Fertilizers,import
Israel,11816041.41,395448787.54,12089.98,KGM,2021,3,31,Fertilizers,import
Jordan,12871299.18,416658794.03,8852.26,KGM,2021,3,31,Fertilizers,import
Vietnam,6880682.91,227159008.55,5942.56,KGM,2021,3,31,Fertilizers,import
Saudi Arabia,57636213.07,1880033856.21,54712.2,KGM,2021,4,31,Fertilizers,import
Qatar,33031542.67,1167533601.75,24155.51,KGM,2021,4,31,Fertilizers,import
Oman,21738083.18,701421578.82,19776.62,KGM,2021,4,31,Fertilizers,import
China,45430069.43,1549524814.71,35547.65,KGM,2021,4,31,Fertilizers,import
Russian Federation,42532483.51,1396682748.44,33249.76,KGM,2021,4,31,Fertilizers,import
Canada,23700642.79,815159134.9,20712.71,KGM,2021,4,31,Fertilizers,import
Japan,11390012.51,372038947.21,12058.39,KGM,2021,4,31,Fertilizers,import
Malaysia,20781036.68,708192274.83,15457.15,KGM,2021,4,31,Fertilizers,import
Indonesia,13901230.79,477511565.77,12854.61,KGM,2021,4,31,Fertilizers,import
India,9963462.46,346592282.1,12169.27,KGM,2021,4,31,Fertilizers,import
Germany,7792054.36,255091384.3,5613.2,KGM,2021,4,31,Fertilizers,import
United States of America,11784435.63,415413037.48,9843.58,KGM,2021,4,31,Fertilizers,import
Belarus,7420071.68,230477489.97,6653.67,KGM,2021,4,31,Fertilizers,import
Morocco,8962516.42,305056219.0,7817.47,KGM,2021,4,31,Fertilizers,import
Israel,12967481.84,456336513.17,10625.61,KGM,2021,4,31,Fertilizers,import
Jordan,13044364.51,386700606.79,9583.07,KGM,2021,4,31,Fertilizers,import
Vietnam,7797938.69,253675908.78,4974.31,KGM,2021,4,31,Fertilizers,import
Saudi Arabia,60277790.87,2024120615.46,53177.95,KGM,2021,5,31,Fertilizers,import
Qatar,34822996.64,1132835876.87,22612.92,KGM,2021,5,31,Fertilizers,import
Oman,28692851.55,939438776.8,19594.22,KGM,2021,5,31,Fertilizers,import
China,43208483.26,1492703047.57,40476.77,KGM,2021,5,31,Fertilizers,import
Russian Federation,43226485.89,1449897534.53,30812.42,KGM,2021,5,31,Fertilizers,import
Canada,27836907.76,885874957.08,21531.89,KGM,2021,5,31,Fertilizers,import
Japan,11851851.95,405307881.07,13172.99,KGM,2021,5,31,Fertilizers,import
Malaysia,17710166.32,577430257.17,15883.23,KGM,2021,5,31,Fertilizers,import
Indonesia,16065815.25,561271570.23,11888.58,KGM,2021,5,31,Fertilizers,import
India,12101452.89,416001882.92,8533.7,KGM,2021,5,31,Fertilizers,import
Germany,6944970.86,239508356.65,7340.33,KGM,2021,5,31,Fertilizers,import
United States of America,13582307.04,438108573.71,9358.84,KGM,2021,5,31,Fertilizers,import
Belarus,8016797.3,256705029.16,6295.56,KGM,2021,5,31,Fertilizers,import
Morocco,9011843.36,281574995.9,7296.46,KGM,2021,5,31,Fertilizers,import
Israel,15280165.47,497177349.37,11376.16,KGM,2021,5,31,Fertilizers,import
Jordan,10600902.66,380613442.51,8211.61,KGM,2021,5,31,Fertilizers,import
Vietnam,5961064.25,198169332.16,5460.76,KGM,2021,5,31,Fertilizers,import
Saudi Arabia,46868797.42,1594763604.82,63060.47,KGM,2021,6,31,Fertilizers,import
Qatar,29945985.09,936597365.91,25860.47,KGM,2021,6,31,Fertilizers,import
Oman,28769646.56,926824923.85,17341.86,KGM,2021,6,31,Fertilizers,import
China,45104393.53,1581155928.53,39298.63,KGM,2021,6,31,Fertilizers,import
Russian Federation,47800018.7,1604521796.87,30882.98,KGM,2021,6,31,Fertilizers,import
Canada,24526251.3,898490603.02,17169.16,KGM,2021,6,31,Fertilizers,import
Japan,18428123.46,651854586.04,13268.84,KGM,2021,6,31,Fertilizers,import
Malaysia,22729743.33,761195133.63,16377.32,KGM,2021,6,31,Fertilizers,import
Indonesia,18670366.18,662994711.15,11501.31,KGM,2021,6,31,Fertilizers,import
India,11889684.34,392266369.22,11511.16,KGM,2021,6,31,Fertilizers,import
Germany,8382764.89,269943761.16,6460.49,KGM,2021,6,31,Fertilizers,import
United States of America,11835018.72,349473356.81,11341.18,KGM,2021,6,31,Fertilizers,import
Belarus,7104322.52,222951279.22,5922.45,KGM,2021,6,31,Fertilizers,import
Morocco,11200130.96,379550572.35,8959.51,KGM,2021,6,31,Fertilizers,import
Israel,13665248.43,418399913.13,13547.68,KGM,2021,6,31,Fertilizers,import
Jordan,14768900.58,481568761.07,8931.36,KGM,2021,6,31,Fertilizers,import
Vietnam,6208676.06,222814915.53,4521.46,KGM,2021,6,31,Fertilizers,import
Saudi Arabia,68617369.85,2138425754.58,58301.18,KGM,2021,7,31,Fertilizers,import
Qatar,32375382.29,1081536384.5,27030.6,KGM,2021,7,31,Fertilizers,import
Oman,21082509.32,699566678.66,21542.46,KGM,2021,7,31,Fertilizers,import
China,43144821.55,1463040888.85,29664.44,KGM,2021,7,31,Fertilizers,import
Russian Federation,49490561.54,1645841811.28,27925.79,KGM,2021,7,31,Fertilizers,import
Canada,26498536.01,855374460.76,16173.0,KGM,2021,7,31,Fertilizers,import
Japan,14532347.54,508461900.83,14223.01,KGM,2021,7,31,Fertilizers,import
Malaysia,20191084.58,652895147.1,14293.97,KGM,2021,7,31,Fertilizers,import
Indonesia,14897507.36,489337570.69,11228.3,KGM,2021,7,31,Fertilizers,import
India,12610480.58,415990138.12,10101.25,KGM,2021,7,31,Fertilizers,import
Germany,7995357.8,248289301.81,6297.76,KGM,2021,7,31,Fertilizers,import
United States of America,12115960.86,375340171.96,8871.87,KGM,2021,7,31,Fertilizers,import
Belarus,8244710.93,274892108.42,5893.13,KGM,2021,7,31,Fertilizers,import
Morocco,10348646.48,342935329.57,6761.73,KGM,2021,7,31,Fertilizers,import
Israel,11719284.86,362845469.13,13553.33,KGM,2021,7,31,Fertilizers,import
Jordan,11311077.55,369286498.73,11072.18,KGM,2021,7,31,Fertilizers,import
Vietnam,5598455.07,190547889.81,5523.37,KGM,2021,7,31,Fertilizers,import
Saudi Arabia,61360122.93,1984808934.69,49105.26,KGM,2021,8,31,Fertilizers,import
Qatar,32075913.72,1049776148.56,20250.97,KGM,2021,8,31,Fertilizers,import
Oman,28947774.42,929940294.6,17539.44,KGM,2021,8,31,Fertilizers,import
China,43315768.06,1507596472.49,42192.11,KGM,2021,8,31,Fertilizers,import
Russian Federation,45775016.31,1544892500.26,27848.72,KGM,2021,8,31,Fertilizers,import
Canada,28087578.65,947046149.75,20854.33,KGM,2021,8,31,Fertilizers,import
Japan,15604590.95,543889860.53,13447.65,KGM,2021,8,31,Fertilizers,import
Malaysia,21143134.78,683260222.01,13923.84,KGM,2021,8,31,Fertilizers,import
Indonesia,18357437.1,609073936.25,13612.16,KGM,2021,8,31,Fertilizers,import
India,11602266.57,411806428.01,11227.73,KGM,2021,8,31,Fertilizers,import
Germany,9222862.41,299392012.18,7684.82,KGM,2021,8,31,Fertilizers,import
United States of America,11668404.8,385732490.77,9641.85,KGM,2021,8,31,Fertilizers,import
Belarus,9360290.55,316449932.92,7467.3,KGM,2021,8,31,Fertilizers,import
Morocco,8419887.26,280893283.39,6268.62,KGM,2021,8,31,Fertilizers,import
Israel,16036746.35,575275886.18,11678.85,KGM,2021,8,31,Fertilizers,import
Jordan,10953214.73,350542067.76,8401.38,KGM,2021,8,31,Fertilizers,import
Vietnam,6090739.14,197141586.35,5571.61,KGM,2021,8,31,Fertilizers,import
Saudi Arabia,56443521.4,1713629379.88,59139.8,KGM,2021,9,31,Fertilizers,import
Qatar,29813202.35,993098100.48,21510.51,KGM,2021,9,31,Fertilizers,import
Oman,25508409.98,876742926.94,24641.31,KGM,2021,9,31,Fertilizers,import
China,57305484.91,1807105674.41,41455.68,KGM,2021,9,31,Fertilizers,import
Russian Federation,42272189.1,1439609458.56,35763.71,KGM,2021,9,31,Fertilizers,import
Canada,23859461.89,753969924.34,21209.08,KGM,2021,9,31,Fertilizers,import
Japan,14953248.06,494009543.64,11567.71,KGM,2021,9,31,Fertilizers,import
Malaysia,18410752.76,632489901.05,15844.07,KGM,2021,9,31,Fertilizers,import
Indonesia,14976868.0,495845862.35,12547.73,KGM,2021,9,31,Fertilizers,import
India,12830383.26,438546222.01,9416.83,KGM,2021,9,31,Fertilizers,import
Germany,8840380.06,290650453.88,7591.44,KGM,2021,9,31,Fertilizers,import
United States of America,11879136.75,397482345.5,9196.45,KGM,2021,9,31,Fertilizers,import
Belarus,8032669.21,259676668.98,6221.89,KGM,2021,9,31,Fertilizers,import
Morocco,9332147.24,288187207.58,8204.99,KGM,2021,9,31,Fertilizers,import
Israel,15480797.13,497377597.16,12996.29,KGM,2021,9,31,Fertilizers,import
Jordan,14927880.5,457658744.39,10038.18,KGM,2021,9,31,Fertilizers,import
Vietnam,6490185.99,218546961.98,5382.57,KGM,2021,9,31,Fertilizers,import
Saudi Arabia,66919761.22,2098438357.88,48280.06,KGM,2021,10,31,Fertilizers,import
Qatar,32099278.61,1004628416.38,25636.2,KGM,2021,10,31,Fertilizers,import
Oman,23870419.86,846746306.94,22237.09,KGM,2021,10,31,Fertilizers,import
China,55407836.57,1909419301.98,47670.98,KGM,2021,10,31,Fertilizers,import
Russian Federation,46506628.5,1544548675.3,32951.85,KGM,2021,10,31,Fertilizers,import
Canada,24674568.7,816783757.73,20064.6,KGM,2021,10,31,Fertilizers,import
Japan,18397335.8,602646240.31,14435.45,KGM,2021,10,31,Fertilizers,import
Malaysia,21584213.91,733886835.41,18065.21,KGM,2021,10,31,Fertilizers,import
Indonesia,14563581.51,504787800.51,11961.51,KGM,2021,10,31,Fertilizers,import
India,12800606.08,417360571.24,9778.88,KGM,2021,10,31,Fertilizers,import
Germany,8359582.62,261972394.72,7328.68,KGM,2021,10,31,Fertilizers,import
United States of America,12910911.26,433734341.43,10607.5,KGM,2021,10,31,Fertilizers,import
Belarus,8777351.03,282112451.17,7294.04,KGM,2021,10,31,Fertilizers,import
Morocco,9332841.81,303766296.23,10672.8,KGM,2021,10,31,Fertilizers,import
Israel,15169729.3,536919430.82,13369.52,KGM,2021,10,31,Fertilizers,import
Jordan,12177702.24,379174313.4,9068.28,KGM,2021,10,31,Fertilizers,import
Vietnam,7963072.8,262452257.55,4810.51,KGM,2021,10,31,Fertilizers,import
Saudi Arabia,60827536.58,1980631998.29,44559.13,KGM,2021,11,31,Fertilizers,import
Qatar,30546908.71,1099968451.16,24728.31,KGM,2021,11,31,Fertilizers,import
Oman,26355179.84,902322011.38,22485.45,KGM,2021,11,31,Fertilizers,import
China,50052027.0,1670406413.9,38315.23,KGM,2021,11,31,Fertilizers,import
Russian Federation,42844767.32,1422222271.66,31407.2,KGM,2021,11,31,Fertilizers,import
Canada,23495327.87,763529426.92,19808.68,KGM,2021,11,31,Fertilizers,import
Japan,14715442.13,464881494.0,9679.06,KGM,2021,11,31,Fertilizers,import
Malaysia,24868297.5,849599328.19,16227.67,KGM,2021,11,31,Fertilizers,import
Indonesia,13273460.16,411056039.19,11851.81,KGM,2021,11,31,Fertilizers,import
India,12384782.67,417247767.12,13051.41,KGM,2021,11,31,Fertilizers,import
Germany,9855892.68,345422467.61,6535.76,KGM,2021,11,31,Fertilizers,import
United States of America,15261200.14,491274864.59,9979.68,KGM,2021,11,31,Fertilizers,import
Belarus,7316480.72,242342657.04,6491.57,KGM,2021,11,31,Fertilizers,import
Morocco,12166181.54,402572776.83,6832.77,KGM,2021,11,31,Fertilizers,import
Israel,12416548.58,415545786.61,11513.43,KGM,2021,11,31,Fertilizers,import
Jordan,13288430.73,446439528.17,10827.17,KGM,2021,11,31,Fertilizers,import
Vietnam,7132897.26,224174125.37,5422.88,KGM,2021,11,31,Fertilizers,import
Saudi Arabia,47677584.77,1563733089.46,43738.77,KGM,2021,12,31,Fertilizers,import
Qatar,32924502.87,1076800687.98,23122.25,KGM,2021,12,31,Fertilizers,import
Oman,22787923.62,779707333.26,16984.84,KGM,2021,12,31,Fertilizers,import
China,52570107.65,1742465706.81,44336.68,KGM,2021,12,31,Fertilizers,import
Russian Federation,37802015.38,1238963207.42,34798.92,KGM,2021,12,31,Fertilizers,import
Canada,23432283.4,762339845.61,15162.46,KGM,2021,12,31,Fertilizers,import
Japan,16319164.46,535397894.85,10693.85,KGM,2021,12,31,Fertilizers,import
Malaysia,15406557.66,537604775.06,18148.85,KGM,2021,12,31,Fertilizers,import
Indonesia,14903152.05,500654212.02,12415.09,KGM,2021,12,31,Fertilizers,import
India,12489728.42,425879773.56,8230.39,KGM,2021,12,31,Fertilizers,import
Germany,8102022.43,239908529.74,6704.53,KGM,2021,12,31,Fertilizers,import
United States of America,10313535.97,342660863.25,7703.39,KGM,2021,12,31,Fertilizers,import
Belarus,5839475.5,211711016.21,4414.88,KGM,2021,12,31,Fertilizers,import
Morocco,9318933.62,312608371.43,7123.4,KGM,2021,12,31,Fertilizers,import
Israel,13357860.75,428137252.67,11792.67,KGM,2021,12,31,Fertilizers,import
Jordan,11175735.13,351250148.26,9016.32,KGM,2021,12,31,Fertilizers,import
Vietnam,6598388.33,227816829.71,4430.62,KGM,2021,12,31,Fertilizers,import
Saudi Arabia,64681495.25,2033452408.32,61185.71,KGM,2022,1,31,Fertilizers,import
Qatar,28504997.86,946364313.41,22798.69,KGM,2022,1,31,Fertilizers,import
Oman,27676441.21,817424994.77,22851.43,KGM,2022,1,31,Fertilizers,import
China,49157595.55,1680823430.04,23575.05,KGM,2022,1,31,Fertilizers,import
Russian Federation,44435617.09,1471973023.96,31818.92,KGM,2022,1,31,Fertilizers,import
Canada,24156586.07,812810147.09,17378.15,KGM,2022,1,31,Fertilizers,import
Japan,15616722.41,512690119.02,14217.07,KGM,2022,1,31,Fertilizers,import
Malaysia,18262722.16,551605484.26,13040.26,KGM,2022,1,31,Fertilizers,import
Indonesia,18084931.6,605987379.56,12086.75,KGM,2022,1,31,Fertilizers,import
India,14128092.64,452929467.08,8944.19,KGM,2022,1,31,Fertilizers,import
Germany,7887692.04,282626472.94,6417.25,KGM,2022,1,31,Fertilizers,import
United States of America,13867418.89,487774265.27,10306.65,KGM,2022,1,31,Fertilizers,import
Belarus,7850876.94,255528219.11,6624.23,KGM,2022,1,31,Fertilizers,import
Morocco,8354278.65,282354134.44,8782.17,KGM,2022,1,31,Fertilizers,import
Israel,14414004.11,443096254.73,11506.99,KGM,2022,1,31,Fertilizers,import
Jordan,10818007.08,348408316.63,9978.93,KGM,2022,1,31,Fertilizers,import
Vietnam,6255446.43,200026012.08,5051.49,KGM,2022,1,31,Fertilizers,import
Saudi Arabia,80892828.87,2651684935.7,56932.43,KGM,2022,2,31,Fertilizers,import
Qatar,47551013.96,1567468212.99,28333.74,KGM,2022,2,31,Fertilizers,import
Oman,34529862.19,1213144993.27,23327.96,KGM,2022,2,31,Fertilizers,import
China,64580351.65,2115529342.92,52299.54,KGM,2022,2,31,Fertilizers,import
Russian Federation,46063947.38,1454087814.15,49459.67,KGM,2022,2,31,Fertilizers,import
Canada,32791256.07,1153968737.7,28369.94,KGM,2022,2,31,Fertilizers,import
Japan,19972403.29,700504642.17,16702.09,KGM,2022,2,31,Fertilizers,import
Malaysia,29285864.2,920258566.84,23836.21,KGM,2022,2,31,Fertilizers,import
Indonesia,21541350.73,683144256.26,17292.19,KGM,2022,2,31,Fertilizers,import
India,13980739.13,489765316.18,12424.9,KGM,2022,2,31,Fertilizers,import
Germany,11261454.26,374652044.36,10278.99,KGM,2022,2,31,Fertilizers,import
United States of America,15508653.15,516724892.59,15264.94,KGM,2022,2,31,Fertilizers,import
Belarus,12272006.94,424097665.77,7692.6,KGM,2022,2,31,Fertilizers,import
Morocco,14870222.57,472718678.45,10956.76,KGM,2022,2,31,Fertilizers,import
Israel,20058660.88,668993549.89,17047.94,KGM,2022,2,31,Fertilizers,import
Jordan,17802199.47,570156917.56,14843.45,KGM,2022,2,31,Fertilizers,import
Vietnam,7921661.69,257496665.12,7027.25,KGM,2022,2,31,Fertilizers,import
Saudi Arabia,107964524.95,3728076889.98,68722.5,KGM,2022,3,31,Fertilizers,import
Qatar,56823882.47,1880365015.33,39449.06,KGM,2022,3,31,Fertilizers,import
Oman,34655745.29,1122412776.66,27659.11,KGM,2022,3,31,Fertilizers,import
China,85906442.19,2664537830.33,58661.1,KGM,2022,3,31,Fertilizers,import
Russian Federation,64158992.34,2114801195.34,54198.8,KGM,2022,3,31,Fertilizers,import
Canada,43051843.12,1352960434.83,32346.09,KGM,2022,3,31,Fertilizers,import
Japan,23644645.7,721178626.7,20259.25,KGM,2022,3,31,Fertilizers,import
Malaysia,32332877.57,1116620782.65,19442.99,KGM,2022,3,31,Fertilizers,import
Indonesia,27294997.93,873062783.74,20918.55,KGM,2022,3,31,Fertilizers,import
India,19087881.61,600385973.09,13881.54,KGM,2022,3,31,Fertilizers,import
Germany,12088446.53,399713203.79,10688.25,KGM,2022,3,31,Fertilizers,import
United States of America,21491193.35,730443458.15,16152.23,KGM,2022,3,31,Fertilizers,import
Belarus,10499155.84,329709625.04,9524.44,KGM,2022,3,31,Fertilizers,import
Morocco,14739975.75,478070368.02,10849.75,KGM,2022,3,31,Fertilizers,import
Israel,24912088.97,859732922.41,18763.79,KGM,2022,3,31,Fertilizers,import
