country_eng,value_usd,value_baht,quantity,quantity_unit,year,month,hs_code,hs_description,data_type
Philippines,46751384.06,1585920463.2,35746.27,KGM,2022,12,85,Electrical Machinery & Electronics,export
United Kingdom,36798267.74,1233376793.31,25050.71,KGM,2022,12,85,Electrical Machinery & Electronics,export
Australia,34593536.79,1136567113.61,24894.76,KGM,2022,12,85,Electrical Machinery & Electronics,export
Taiwan,38098488.5,1229764151.99,29923.24,KGM,2022,12,85,Electrical Machinery & Electronics,export
Mexico,25362872.87,864128344.68,21760.35,KGM,2022,12,85,Electrical Machinery & Electronics,export
United States of America,564557490.97,18291549759.25,492426.47,KGM,2023,1,85,Electrical Machinery & Electronics,export
China,367960842.86,12011702303.52,273429.32,KGM,2023,1,85,Electrical Machinery & Electronics,export
Japan,299028664.08,9644436457.63,260388.48,KGM,2023,1,85,Electrical Machinery & Electronics,export
Hong Kong,233554666.62,7487724992.86,187426.9,KGM,2023,1,85,Electrical Machinery & Electronics,export
Singapore,183960310.11,5908543436.81,119367.74,KGM,2023,1,85,Electrical Machinery & Electronics,export
Vietnam,127034022.21,4114025384.04,101284.11,KGM,2023,1,85,Electrical Machinery & Electronics,export
Malaysia,115153771.92,3770522683.34,72881.08,KGM,2023,1,85,Electrical Machinery & Electronics,export
Germany,66308288.91,2056589055.46,63301.82,KGM,2023,1,85,Electrical Machinery & Electronics,export
India,59686194.42,1889739135.82,40228.08,KGM,2023,1,85,Electrical Machinery & Electronics,export
"Korea, Republic of",73365147.46,2375405148.57,57403.21,KGM,2023,1,85,Electrical Machinery & Electronics,export
Indonesia,55625353.38,1832749411.06,43207.44,KGM,2023,1,85,Electrical Machinery & Electronics,export
Netherlands,48736804.33,1593623156.2,40724.9,KGM,2023,1,85,Electrical Machinery & Electronics,export
Philippines,39285770.86,1331956962.38,35921.4,KGM,2023,1,85,Electrical Machinery & Electronics,export
United Kingdom,36840154.64,1220292305.71,33808.42,KGM,2023,1,85,Electrical Machinery & Electronics,export
Australia,32323827.47,1074692141.13,26066.33,KGM,2023,1,85,Electrical Machinery & Electronics,export
Taiwan,37300031.74,1246649371.07,25466.74,KGM,2023,1,85,Electrical Machinery & Electronics,export
Mexico,31144241.61,1077890029.51,20235.01,KGM,2023,1,85,Electrical Machinery & Electronics,export
United States of America,397628702.27,14139288461.08,355265.61,KGM,2023,2,85,Electrical Machinery & Electronics,export
China,328628384.48,10969099117.73,244651.99,KGM,2023,2,85,Electrical Machinery & Electronics,export
Japan,310885129.5,10873763772.16,183611.15,KGM,2023,2,85,Electrical Machinery & Electronics,export
Hong Kong,226337130.56,7260592911.6,206585.18,KGM,2023,2,85,Electrical Machinery & Electronics,export
Singapore,185381743.37,5748089982.96,126458.66,KGM,2023,2,85,Electrical Machinery & Electronics,export
Vietnam,124593909.46,4333674543.8,110065.25,KGM,2023,2,85,Electrical Machinery & Electronics,export
Malaysia,96090123.52,3110211283.11,83581.72,KGM,2023,2,85,Electrical Machinery & Electronics,export
Germany,84022232.06,2407833587.87,66229.85,KGM,2023,2,85,Electrical Machinery & Electronics,export
India,57116157.04,1898968979.94,52039.69,KGM,2023,2,85,Electrical Machinery & Electronics,export
"Korea, Republic of",71192386.71,2478313875.47,57732.61,KGM,2023,2,85,Electrical Machinery & Electronics,export
Indonesia,57499892.05,2065486079.08,31990.97,KGM,2023,2,85,Electrical Machinery & Electronics,export
Netherlands,38524840.55,1180922037.26,42458.33,KGM,2023,2,85,Electrical Machinery & Electronics,export
Philippines,45312978.57,1521447433.97,30674.71,KGM,2023,2,85,Electrical Machinery & Electronics,export
United Kingdom,28609409.06,961975739.24,31060.36,KGM,2023,2,85,Electrical Machinery & Electronics,export
Australia,33692305.83,1120867655.64,28279.58,KGM,2023,2,85,Electrical Machinery & Electronics,export
Taiwan,38830857.99,1255608556.16,28645.4,KGM,2023,2,85,Electrical Machinery & Electronics,export
Mexico,31116700.06,940824514.49,19980.12,KGM,2023,2,85,Electrical Machinery & Electronics,export
United States of America,479463248.3,15604477413.12,456551.81,KGM,2023,3,85,Electrical Machinery & Electronics,export
China,376106041.68,10728871326.13,215621.63,KGM,2023,3,85,Electrical Machinery & Electronics,export
Japan,318529502.61,9693969900.4,278198.48,KGM,2023,3,85,Electrical Machinery & Electronics,export
Hong Kong,279992749.63,9237919698.01,243194.57,KGM,2023,3,85,Electrical Machinery & Electronics,export
Singapore,193312677.55,6303075537.02,145108.17,KGM,2023,3,85,Electrical Machinery & Electronics,export
Vietnam,143919506.7,4628917387.95,130822.6,KGM,2023,3,85,Electrical Machinery & Electronics,export
Malaysia,105466535.06,3504950409.17,75000.74,KGM,2023,3,85,Electrical Machinery & Electronics,export
Germany,87279925.59,3066110816.28,80794.08,KGM,2023,3,85,Electrical Machinery & Electronics,export
India,76522776.82,2444347598.16,63874.71,KGM,2023,3,85,Electrical Machinery & Electronics,export
"Korea, Republic of",72179643.29,2384095811.23,67186.37,KGM,2023,3,85,Electrical Machinery & Electronics,export
Indonesia,74474965.66,2526888755.57,38203.41,KGM,2023,3,85,Electrical Machinery & Electronics,export
Netherlands,56408230.18,1779602622.68,38668.53,KGM,2023,3,85,Electrical Machinery & Electronics,export
Philippines,42829272.52,1506990748.79,28480.39,KGM,2023,3,85,Electrical Machinery & Electronics,export
United Kingdom,50675908.5,1623709684.4,30612.74,KGM,2023,3,85,Electrical Machinery & Electronics,export
Australia,30817489.05,989729343.15,24641.21,KGM,2023,3,85,Electrical Machinery & Electronics,export
Taiwan,49692204.54,1585964526.26,49056.11,KGM,2023,3,85,Electrical Machinery & Electronics,export
Mexico,28233960.96,950812068.29,21346.98,KGM,2023,3,85,Electrical Machinery & Electronics,export
United States of America,567690843.64,18355457112.21,444357.26,KGM,2023,4,85,Electrical Machinery & Electronics,export
China,415595435.93,14164030955.76,319536.63,KGM,2023,4,85,Electrical Machinery & Electronics,export
Japan,331985905.91,10599396219.03,250286.22,KGM,2023,4,85,Electrical Machinery & Electronics,export
Hong Kong,288666193.63,9771577749.37,230667.12,KGM,2023,4,85,Electrical Machinery & Electronics,export
Singapore,154314620.97,5020934780.71,152304.93,KGM,2023,4,85,Electrical Machinery & Electronics,export
Vietnam,125145646.33,4163083255.24,119354.26,KGM,2023,4,85,Electrical Machinery & Electronics,export
Malaysia,135598858.29,4414308156.83,92912.97,KGM,2023,4,85,Electrical Machinery & Electronics,export
Germany,90476215.27,3152758831.09,62883.1,KGM,2023,4,85,Electrical Machinery & Electronics,export
India,75478185.66,2370292208.67,60871.76,KGM,2023,4,85,Electrical Machinery & Electronics,export
"Korea, Republic of",88732737.74,2854455484.23,58463.81,KGM,2023,4,85,Electrical Machinery & Electronics,export
Indonesia,64829803.73,2062333595.29,47650.52,KGM,2023,4,85,Electrical Machinery & Electronics,export
Netherlands,54604857.48,1875273564.6,49225.2,KGM,2023,4,85,Electrical Machinery & Electronics,export
Philippines,48968580.44,1581031609.21,38721.45,KGM,2023,4,85,Electrical Machinery & Electronics,export
United Kingdom,45773511.55,1540309968.53,26068.82,KGM,2023,4,85,Electrical Machinery & Electronics,export
Australia,39664684.58,1265960378.66,28952.2,KGM,2023,4,85,Electrical Machinery & Electronics,export
Taiwan,45563850.07,1538754595.55,33260.52,KGM,2023,4,85,Electrical Machinery & Electronics,export
Mexico,35040942.02,1176699478.12,26983.47,KGM,2023,4,85,Electrical Machinery & Electronics,export
United States of America,602577783.18,19181611175.1,495087.81,KGM,2023,5,85,Electrical Machinery & Electronics,export
China,315914917.67,10863233130.6,308626.12,KGM,2023,5,85,Electrical Machinery & Electronics,export
Japan,275023984.02,9541270533.61,263491.91,KGM,2023,5,85,Electrical Machinery & Electronics,export
Hong Kong,276739173.31,9686080940.93,264888.09,KGM,2023,5,85,Electrical Machinery & Electronics,export
Singapore,183256032.46,5951422178.08,142743.44,KGM,2023,5,85,Electrical Machinery & Electronics,export
Vietnam,141887969.01,4393198209.95,96228.11,KGM,2023,5,85,Electrical Machinery & Electronics,export
Malaysia,86559258.63,3121182087.42,89372.56,KGM,2023,5,85,Electrical Machinery & Electronics,export
Germany,74755165.81,2442900807.08,73016.57,KGM,2023,5,85,Electrical Machinery & Electronics,export
India,73531238.66,2328542830.04,68742.08,KGM,2023,5,85,Electrical Machinery & Electronics,export
"Korea, Republic of",67651473.18,2164728649.89,62891.54,KGM,2023,5,85,Electrical Machinery & Electronics,export
Indonesia,50758035.01,1584715649.78,53806.36,KGM,2023,5,85,Electrical Machinery & Electronics,export
Netherlands,55534642.72,1743175569.78,42849.37,KGM,2023,5,85,Electrical Machinery & Electronics,export
Philippines,50822926.82,1681293944.95,36072.39,KGM,2023,5,85,Electrical Machinery & Electronics,export
United Kingdom,44462906.28,1476946596.78,34763.24,KGM,2023,5,85,Electrical Machinery & Electronics,export
Australia,34256350.0,1138570469.48,25880.38,KGM,2023,5,85,Electrical Machinery & Electronics,export
Taiwan,42177727.62,1383669473.49,40892.43,KGM,2023,5,85,Electrical Machinery & Electronics,export
Mexico,34785465.95,1088374713.2,23041.95,KGM,2023,5,85,Electrical Machinery & Electronics,export
United States of America,667097232.76,22928014739.64,448763.85,KGM,2023,6,85,Electrical Machinery & Electronics,export
China,327034070.84,11430998910.61,294293.39,KGM,2023,6,85,Electrical Machinery & Electronics,export
Japan,281066766.76,9360593684.8,339340.97,KGM,2023,6,85,Electrical Machinery & Electronics,export
Hong Kong,262211220.66,9089212021.44,238129.59,KGM,2023,6,85,Electrical Machinery & Electronics,export
Singapore,174681329.52,5829761427.07,139853.6,KGM,2023,6,85,Electrical Machinery & Electronics,export
Vietnam,149411937.0,5020765458.47,111519.66,KGM,2023,6,85,Electrical Machinery & Electronics,export
Malaysia,123990946.33,3963096235.86,93292.67,KGM,2023,6,85,Electrical Machinery & Electronics,export
Germany,95000680.25,3182485293.9,92210.62,KGM,2023,6,85,Electrical Machinery & Electronics,export
India,85605635.12,2858711279.43,57167.48,KGM,2023,6,85,Electrical Machinery & Electronics,export
"Korea, Republic of",92485691.28,3222329400.79,80863.48,KGM,2023,6,85,Electrical Machinery & Electronics,export
Indonesia,59181202.69,2102648972.18,60680.91,KGM,2023,6,85,Electrical Machinery & Electronics,export
Netherlands,53836202.71,1774621489.11,40791.17,KGM,2023,6,85,Electrical Machinery & Electronics,export
Philippines,48454409.07,1512741697.39,36480.32,KGM,2023,6,85,Electrical Machinery & Electronics,export
United Kingdom,49147787.36,1584505430.07,30735.29,KGM,2023,6,85,Electrical Machinery & Electronics,export
Australia,38495549.72,1180914846.03,25081.08,KGM,2023,6,85,Electrical Machinery & Electronics,export
Taiwan,45545176.07,1515834789.91,41852.8,KGM,2023,6,85,Electrical Machinery & Electronics,export
Mexico,26458092.66,904763954.31,31100.57,KGM,2023,6,85,Electrical Machinery & Electronics,export
United States of America,570696774.23,19409468252.5,456827.07,KGM,2023,7,85,Electrical Machinery & Electronics,export
China,460182570.69,15390461556.45,330224.65,KGM,2023,7,85,Electrical Machinery & Electronics,export
Japan,286581366.91,9789610397.76,266492.65,KGM,2023,7,85,Electrical Machinery & Electronics,export
Hong Kong,276774844.54,9363422708.45,209947.53,KGM,2023,7,85,Electrical Machinery & Electronics,export
Singapore,168222925.39,5441448904.29,164887.24,KGM,2023,7,85,Electrical Machinery & Electronics,export
Vietnam,110285517.39,3629972025.39,105888.11,KGM,2023,7,85,Electrical Machinery & Electronics,export
Malaysia,118187931.21,3671428206.16,94299.17,KGM,2023,7,85,Electrical Machinery & Electronics,export
Germany,94472877.64,3066558252.23,69881.98,KGM,2023,7,85,Electrical Machinery & Electronics,export
India,67213200.35,2533847052.78,59368.43,KGM,2023,7,85,Electrical Machinery & Electronics,export
"Korea, Republic of",99594115.45,3296457311.6,59146.44,KGM,2023,7,85,Electrical Machinery & Electronics,export
Indonesia,63281960.72,2175283459.23,53157.46,KGM,2023,7,85,Electrical Machinery & Electronics,export
Netherlands,55275794.27,1919989572.85,40971.05,KGM,2023,7,85,Electrical Machinery & Electronics,export
Philippines,40907849.49,1258769113.31,38181.41,KGM,2023,7,85,Electrical Machinery & Electronics,export
United Kingdom,37690492.73,1205376363.19,36602.99,KGM,2023,7,85,Electrical Machinery & Electronics,export
Australia,30327502.95,963060275.01,27276.54,KGM,2023,7,85,Electrical Machinery & Electronics,export
Taiwan,40775626.39,1250987287.0,39797.72,KGM,2023,7,85,Electrical Machinery & Electronics,export
Mexico,30746070.89,998811175.56,26551.7,KGM,2023,7,85,Electrical Machinery & Electronics,export
United States of America,553486285.41,17253174897.32,421421.74,KGM,2023,8,85,Electrical Machinery & Electronics,export
China,360047756.7,11647160487.71,331900.6,KGM,2023,8,85,Electrical Machinery & Electronics,export
Japan,342082997.97,11596513123.66,305257.14,KGM,2023,8,85,Electrical Machinery & Electronics,export
Hong Kong,251592088.78,8697916972.36,243122.4,KGM,2023,8,85,Electrical Machinery & Electronics,export
Singapore,181072915.66,5855709165.73,124546.52,KGM,2023,8,85,Electrical Machinery & Electronics,export
Vietnam,146911763.37,4733332554.27,123560.82,KGM,2023,8,85,Electrical Machinery & Electronics,export
Malaysia,91878605.17,3081597520.78,78152.34,KGM,2023,8,85,Electrical Machinery & Electronics,export
Germany,115270352.68,4030925381.48,76704.13,KGM,2023,8,85,Electrical Machinery & Electronics,export
India,68777976.8,2028233189.35,56743.79,KGM,2023,8,85,Electrical Machinery & Electronics,export
"Korea, Republic of",89718189.62,3041325644.76,61793.62,KGM,2023,8,85,Electrical Machinery & Electronics,export
Indonesia,63913080.85,2281045230.8,66895.9,KGM,2023,8,85,Electrical Machinery & Electronics,export
Netherlands,44394157.62,1415510058.33,49417.7,KGM,2023,8,85,Electrical Machinery & Electronics,export
Philippines,51176034.71,1799444098.58,32252.75,KGM,2023,8,85,Electrical Machinery & Electronics,export
United Kingdom,47718774.89,1561741690.18,28736.74,KGM,2023,8,85,Electrical Machinery & Electronics,export
Australia,39077800.31,1288867050.82,33418.04,KGM,2023,8,85,Electrical Machinery & Electronics,export
Taiwan,51846495.64,1758511729.94,38126.79,KGM,2023,8,85,Electrical Machinery & Electronics,export
Mexico,29044256.44,1008567147.6,26833.38,KGM,2023,8,85,Electrical Machinery & Electronics,export
United States of America,670971933.92,22042298485.55,480167.74,KGM,2023,9,85,Electrical Machinery & Electronics,export
China,445626944.66,15470737382.91,309801.86,KGM,2023,9,85,Electrical Machinery & Electronics,export
Japan,339342134.02,10635974187.19,275717.07,KGM,2023,9,85,Electrical Machinery & Electronics,export
Hong Kong,257271092.82,9154793382.41,262806.73,KGM,2023,9,85,Electrical Machinery & Electronics,export
Singapore,198071965.38,6840209798.35,153672.94,KGM,2023,9,85,Electrical Machinery & Electronics,export
Vietnam,151959265.49,5241152340.49,83754.87,KGM,2023,9,85,Electrical Machinery & Electronics,export
Malaysia,101878005.86,3294507560.2,93947.68,KGM,2023,9,85,Electrical Machinery & Electronics,export
Germany,91721545.95,3149758365.35,78841.59,KGM,2023,9,85,Electrical Machinery & Electronics,export
India,78645557.53,2776266929.82,73331.43,KGM,2023,9,85,Electrical Machinery & Electronics,export
"Korea, Republic of",101649361.97,3281513133.01,70087.13,KGM,2023,9,85,Electrical Machinery & Electronics,export
Indonesia,68368834.98,2365428040.5,62290.92,KGM,2023,9,85,Electrical Machinery & Electronics,export
Netherlands,43540178.85,1282170373.73,48766.46,KGM,2023,9,85,Electrical Machinery & Electronics,export
Philippines,48906565.53,1552520350.9,36711.57,KGM,2023,9,85,Electrical Machinery & Electronics,export
United Kingdom,47845217.37,1578210045.23,32539.65,KGM,2023,9,85,Electrical Machinery & Electronics,export
Australia,35545118.02,1224159490.85,31637.43,KGM,2023,9,85,Electrical Machinery & Electronics,export
Taiwan,44698404.23,1478834607.1,42210.26,KGM,2023,9,85,Electrical Machinery & Electronics,export
Mexico,34462306.7,1177236216.0,26286.18,KGM,2023,9,85,Electrical Machinery & Electronics,export
United States of America,645377109.11,21493650493.9,476092.67,KGM,2023,10,85,Electrical Machinery & Electronics,export
China,433156798.82,14094941720.87,343520.69,KGM,2023,10,85,Electrical Machinery & Electronics,export
Japan,393926172.63,14247072156.21,311507.31,KGM,2023,10,85,Electrical Machinery & Electronics,export
Hong Kong,254936220.71,8853459317.09,262298.92,KGM,2023,10,85,Electrical Machinery & Electronics,export
Singapore,221864168.97,6867864167.38,156389.09,KGM,2023,10,85,Electrical Machinery & Electronics,export
Vietnam,174479577.72,5680502416.21,113967.39,KGM,2023,10,85,Electrical Machinery & Electronics,export
Malaysia,145956974.22,4995863762.56,81984.39,KGM,2023,10,85,Electrical Machinery & Electronics,export
Germany,93201820.44,3099098383.73,73133.39,KGM,2023,10,85,Electrical Machinery & Electronics,export
India,86094286.38,2980774441.77,71867.92,KGM,2023,10,85,Electrical Machinery & Electronics,export
"Korea, Republic of",84309837.3,2738892254.04,62616.89,KGM,2023,10,85,Electrical Machinery & Electronics,export
Indonesia,73011809.41,2011671880.94,55055.06,KGM,2023,10,85,Electrical Machinery & Electronics,export
Netherlands,49429216.42,1694572003.97,46987.79,KGM,2023,10,85,Electrical Machinery & Electronics,export
Philippines,45840580.59,1409865768.77,43866.89,KGM,2023,10,85,Electrical Machinery & Electronics,export
United Kingdom,46519258.81,1567843623.5,37432.6,KGM,2023,10,85,Electrical Machinery & Electronics,export
Australia,36254609.09,1235886193.12,26265.55,KGM,2023,10,85,Electrical Machinery & Electronics,export
Taiwan,42708160.09,1498523589.59,36590.03,KGM,2023,10,85,Electrical Machinery & Electronics,export
Mexico,35879368.21,1217641836.34,29472.93,KGM,2023,10,85,Electrical Machinery & Electronics,export
United States of America,628570142.91,19892904555.99,473667.17,KGM,2023,11,85,Electrical Machinery & Electronics,export
China,501950447.95,16813618198.95,305469.36,KGM,2023,11,85,Electrical Machinery & Electronics,export
Japan,361507218.84,11698903771.23,259297.21,KGM,2023,11,85,Electrical Machinery & Electronics,export
Hong Kong,340970747.06,11462974421.68,216384.46,KGM,2023,11,85,Electrical Machinery & Electronics,export
Singapore,215592629.2,7084195738.11,154225.65,KGM,2023,11,85,Electrical Machinery & Electronics,export
Vietnam,162600472.38,4859183019.76,116763.26,KGM,2023,11,85,Electrical Machinery & Electronics,export
Malaysia,136574103.07,4551088219.18,83858.39,KGM,2023,11,85,Electrical Machinery & Electronics,export
Germany,85896113.22,2778333073.3,74294.54,KGM,2023,11,85,Electrical Machinery & Electronics,export
India,80525172.82,2896832855.57,56652.81,KGM,2023,11,85,Electrical Machinery & Electronics,export
"Korea, Republic of",89258434.22,2944342833.41,78763.0,KGM,2023,11,85,Electrical Machinery & Electronics,export
Indonesia,76159747.28,2432761801.27,41436.87,KGM,2023,11,85,Electrical Machinery & Electronics,export
Netherlands,56262619.4,1900439700.98,44468.42,KGM,2023,11,85,Electrical Machinery & Electronics,export
Philippines,52371176.07,1724376246.22,39221.68,KGM,2023,11,85,Electrical Machinery & Electronics,export
United Kingdom,55385157.92,1642845027.35,37003.29,KGM,2023,11,85,Electrical Machinery & Electronics,export
Australia,42620924.8,1480609046.84,33784.1,KGM,2023,11,85,Electrical Machinery & Electronics,export
Taiwan,52426743.24,1800072587.07,35276.83,KGM,2023,11,85,Electrical Machinery & Electronics,export
Mexico,34970530.09,1235223768.24,31178.95,KGM,2023,11,85,Electrical Machinery & Electronics,export
United States of America,508921450.15,17583480496.46,455476.22,KGM,2023,12,85,Electrical Machinery & Electronics,export
China,348919195.46,12061548671.29,339337.05,KGM,2023,12,85,Electrical Machinery & Electronics,export
Japan,282940472.3,9702100479.3,247930.27,KGM,2023,12,85,Electrical Machinery & Electronics,export
Hong Kong,307061503.47,10266352704.04,221433.54,KGM,2023,12,85,Electrical Machinery & Electronics,export
Singapore,193437238.21,6096179754.36,133768.66,KGM,2023,12,85,Electrical Machinery & Electronics,export
Vietnam,137864381.89,5111136311.33,98364.03,KGM,2023,12,85,Electrical Machinery & Electronics,export
Malaysia,105646602.2,3386767255.38,89453.91,KGM,2023,12,85,Electrical Machinery & Electronics,export
Germany,96725368.96,3173868433.72,68471.19,KGM,2023,12,85,Electrical Machinery & Electronics,export
India,68002813.44,2218538071.11,46438.42,KGM,2023,12,85,Electrical Machinery & Electronics,export
"Korea, Republic of",81500769.3,2814425604.2,50358.96,KGM,2023,12,85,Electrical Machinery & Electronics,export
Indonesia,58493773.67,1734280632.23,49497.47,KGM,2023,12,85,Electrical Machinery & Electronics,export
Netherlands,52679133.34,1710639617.0,36056.68,KGM,2023,12,85,Electrical Machinery & Electronics,export
Philippines,36203681.27,1185839362.29,30711.9,KGM,2023,12,85,Electrical Machinery & Electronics,export
United Kingdom,37589948.64,1135137258.57,34193.11,KGM,2023,12,85,Electrical Machinery & Electronics,export
Australia,34170230.26,1104152539.4,27150.63,KGM,2023,12,85,Electrical Machinery & Electronics,export
Taiwan,39012636.06,1407247046.08,38889.4,KGM,2023,12,85,Electrical Machinery & Electronics,export
Mexico,24902008.1,784250375.96,21376.28,KGM,2023,12,85,Electrical Machinery & Electronics,export
United States of America,491755001.91,16617141954.21,465803.96,KGM,2024,1,85,Electrical Machinery & Electronics,export
China,332143373.21,10801794407.32,270396.55,KGM,2024,1,85,Electrical Machinery & Electronics,export
Japan,316969058.93,10741113660.37,260511.79,KGM,2024,1,85,Electrical Machinery & Electronics,export
Hong Kong,197427505.4,6459866761.14,202719.16,KGM,2024,1,85,Electrical Machinery & Electronics,export
Singapore,185386654.27,6272577434.42,138804.95,KGM,2024,1,85,Electrical Machinery & Electronics,export
Vietnam,120234492.37,4190258879.65,112608.05,KGM,2024,1,85,Electrical Machinery & Electronics,export
Malaysia,84734847.26,2893159555.92,68367.26,KGM,2024,1,85,Electrical Machinery & Electronics,export
Germany,82879491.65,2765086201.12,75795.13,KGM,2024,1,85,Electrical Machinery & Electronics,export
India,72141214.18,2417429778.31,49133.63,KGM,2024,1,85,Electrical Machinery & Electronics,export
"Korea, Republic of",78500576.09,2708469283.62,55700.44,KGM,2024,1,85,Electrical Machinery & Electronics,export
Indonesia,47844617.92,1486000437.55,48403.78,KGM,2024,1,85,Electrical Machinery & Electronics,export
Netherlands,45427153.69,1424146389.96,45269.53,KGM,2024,1,85,Electrical Machinery & Electronics,export
Philippines,37350647.2,1170338600.85,36082.48,KGM,2024,1,85,Electrical Machinery & Electronics,export
United Kingdom,41814105.15,1331090746.75,32708.43,KGM,2024,1,85,Electrical Machinery & Electronics,export
Australia,37040467.3,1248587373.29,20708.8,KGM,2024,1,85,Electrical Machinery & Electronics,export
Taiwan,36911723.74,1192689221.9,31615.02,KGM,2024,1,85,Electrical Machinery & Electronics,export
Mexico,33298924.42,1094937593.69,22192.91,KGM,2024,1,85,Electrical Machinery & Electronics,export
United States of America,467334271.49,14699788336.22,344894.52,KGM,2024,2,85,Electrical Machinery & Electronics,export
China,335892731.34,11468645799.57,259841.22,KGM,2024,2,85,Electrical Machinery & Electronics,export
Japan,278202837.06,9500245583.46,222344.97,KGM,2024,2,85,Electrical Machinery & Electronics,export
Hong Kong,235281620.74,8063411828.38,161727.21,KGM,2024,2,85,Electrical Machinery & Electronics,export
Singapore,151884910.86,4869465079.5,131379.44,KGM,2024,2,85,Electrical Machinery & Electronics,export
Vietnam,110304744.63,3696173944.22,75477.99,KGM,2024,2,85,Electrical Machinery & Electronics,export
Malaysia,64574485.63,2230920888.52,90383.67,KGM,2024,2,85,Electrical Machinery & Electronics,export
Germany,74049679.98,2672541720.43,77586.8,KGM,2024,2,85,Electrical Machinery & Electronics,export
India,63385554.33,2104679582.35,54704.36,KGM,2024,2,85,Electrical Machinery & Electronics,export
"Korea, Republic of",84409197.16,2756715381.75,48848.65,KGM,2024,2,85,Electrical Machinery & Electronics,export
Indonesia,62263316.54,2050691376.98,50069.95,KGM,2024,2,85,Electrical Machinery & Electronics,export
Netherlands,55679920.37,1846933597.92,40195.48,KGM,2024,2,85,Electrical Machinery & Electronics,export
Philippines,43568164.82,1441034145.25,32345.23,KGM,2024,2,85,Electrical Machinery & Electronics,export
United Kingdom,33770332.78,1090440016.12,39647.65,KGM,2024,2,85,Electrical Machinery & Electronics,export
Australia,34959454.83,1083245633.97,32037.15,KGM,2024,2,85,Electrical Machinery & Electronics,export
Taiwan,43218429.73,1542556403.88,32673.9,KGM,2024,2,85,Electrical Machinery & Electronics,export
Mexico,25918217.9,853360894.46,20749.41,KGM,2024,2,85,Electrical Machinery & Electronics,export
United States of America,519291776.45,18716648622.57,412915.48,KGM,2024,3,85,Electrical Machinery & Electronics,export
China,368793138.39,11954420314.64,263900.73,KGM,2024,3,85,Electrical Machinery & Electronics,export
Japan,331547534.17,10653983068.0,265236.74,KGM,2024,3,85,Electrical Machinery & Electronics,export
Hong Kong,228659384.43,7519145474.37,217174.83,KGM,2024,3,85,Electrical Machinery & Electronics,export
Singapore,170318378.89,5767298268.33,168037.22,KGM,2024,3,85,Electrical Machinery & Electronics,export
Vietnam,138403613.3,4927105373.91,104521.07,KGM,2024,3,85,Electrical Machinery & Electronics,export
Malaysia,96637384.21,3123460176.45,82191.7,KGM,2024,3,85,Electrical Machinery & Electronics,export
Germany,93763453.92,2906211200.24,78609.47,KGM,2024,3,85,Electrical Machinery & Electronics,export
India,67847090.32,2171261587.76,61396.6,KGM,2024,3,85,Electrical Machinery & Electronics,export
"Korea, Republic of",78645447.19,2479699740.8,66908.02,KGM,2024,3,85,Electrical Machinery & Electronics,export
Indonesia,65498360.49,2165217302.84,54730.97,KGM,2024,3,85,Electrical Machinery & Electronics,export
Netherlands,62411159.09,2055737290.86,47504.12,KGM,2024,3,85,Electrical Machinery & Electronics,export
Philippines,44057680.94,1410190071.93,44084.79,KGM,2024,3,85,Electrical Machinery & Electronics,export
United Kingdom,39853693.06,1338952772.3,31163.19,KGM,2024,3,85,Electrical Machinery & Electronics,export
Australia,44629194.17,1451202549.1,29995.7,KGM,2024,3,85,Electrical Machinery & Electronics,export
Taiwan,46379682.05,1517465436.13,30679.47,KGM,2024,3,85,Electrical Machinery & Electronics,export
Mexico,37294576.92,1299583646.4,27516.69,KGM,2024,3,85,Electrical Machinery & Electronics,export
United States of America,620602069.93,22259744095.04,412456.78,KGM,2024,4,85,Electrical Machinery & Electronics,export
China,308946442.99,9240750278.49,312524.52,KGM,2024,4,85,Electrical Machinery & Electronics,export
Japan,272390484.35,8706417280.49,292489.36,KGM,2024,4,85,Electrical Machinery & Electronics,export
Hong Kong,316824651.15,10413151118.41,166587.71,KGM,2024,4,85,Electrical Machinery & Electronics,export
Singapore,164993880.82,5828000137.55,144342.77,KGM,2024,4,85,Electrical Machinery & Electronics,export
Vietnam,166117013.68,5084521279.32,119636.85,KGM,2024,4,85,Electrical Machinery & Electronics,export
Malaysia,99100661.34,3150522666.01,91891.67,KGM,2024,4,85,Electrical Machinery & Electronics,export
Germany,100096125.42,3155629965.48,90243.47,KGM,2024,4,85,Electrical Machinery & Electronics,export
India,68408437.48,2231388253.13,51592.42,KGM,2024,4,85,Electrical Machinery & Electronics,export
"Korea, Republic of",84966452.77,2918302643.38,67795.12,KGM,2024,4,85,Electrical Machinery & Electronics,export
Indonesia,68325127.55,2258922534.79,52222.78,KGM,2024,4,85,Electrical Machinery & Electronics,export
Netherlands,56831860.78,1817728876.03,44767.3,KGM,2024,4,85,Electrical Machinery & Electronics,export
Philippines,41308914.13,1332255841.13,38208.05,KGM,2024,4,85,Electrical Machinery & Electronics,export
United Kingdom,44481720.44,1468891905.07,34102.05,KGM,2024,4,85,Electrical Machinery & Electronics,export
Australia,41265006.23,1471257321.11,24987.74,KGM,2024,4,85,Electrical Machinery & Electronics,export
Taiwan,36698033.62,1222090593.72,44106.85,KGM,2024,4,85,Electrical Machinery & Electronics,export
Mexico,31148258.44,999882941.7,21652.77,KGM,2024,4,85,Electrical Machinery & Electronics,export
